"Step","SupervisedLearning_1 - R2/val","SupervisedLearning_1 - R2/val__MIN","SupervisedLearning_1 - R2/val__MAX"
"2515","0.5910685062408447","0.5910685062408447","0.5910685062408447"
"2516","0.5912135243415833","0.5912135243415833","0.5912135243415833"
"2517","0.5910155773162842","0.5910155773162842","0.5910155773162842"
"2518","0.5910544395446777","0.5910544395446777","0.5910544395446777"
"2519","0.5912215709686279","0.5912215709686279","0.5912215709686279"
"2520","0.5911309123039246","0.5911309123039246","0.5911309123039246"
"2521","0.5910710692405701","0.5910710692405701","0.5910710692405701"
"2522","0.5912356972694397","0.5912356972694397","0.5912356972694397"
"2523","0.5910369753837585","0.5910369753837585","0.5910369753837585"
"2524","0.5910621285438538","0.5910621285438538","0.5910621285438538"
"2525","0.5913110375404358","0.5913110375404358","0.5913110375404358"
"2526","0.5911754965782166","0.5911754965782166","0.5911754965782166"
"2527","0.5908693671226501","0.5908693671226501","0.5908693671226501"
"2528","0.5912259817123413","0.5912259817123413","0.5912259817123413"
"2529","0.5909180045127869","0.5909180045127869","0.5909180045127869"
"2530","0.5912663340568542","0.5912663340568542","0.5912663340568542"
"2531","0.591195821762085","0.591195821762085","0.591195821762085"
"2532","0.5912237763404846","0.5912237763404846","0.5912237763404846"
"2533","0.5914966464042664","0.5914966464042664","0.5914966464042664"
"2534","0.5912503600120544","0.5912503600120544","0.5912503600120544"
"2535","0.5912324786186218","0.5912324786186218","0.5912324786186218"
"2536","0.5912268757820129","0.5912268757820129","0.5912268757820129"
"2537","0.591248095035553","0.591248095035553","0.591248095035553"
"2538","0.5913007259368896","0.5913007259368896","0.5913007259368896"
"2539","0.591195821762085","0.591195821762085","0.591195821762085"
"2540","0.5912694931030273","0.5912694931030273","0.5912694931030273"
"2541","0.5912572741508484","0.5912572741508484","0.5912572741508484"
"2542","0.5914582014083862","0.5914582014083862","0.5914582014083862"
"2543","0.5913639068603516","0.5913639068603516","0.5913639068603516"
"2544","0.5912206768989563","0.5912206768989563","0.5912206768989563"
"2545","0.5913324356079102","0.5913324356079102","0.5913324356079102"
"2546","0.5912710428237915","0.5912710428237915","0.5912710428237915"
"2547","0.5912262797355652","0.5912262797355652","0.5912262797355652"
"2548","0.5912002921104431","0.5912002921104431","0.5912002921104431"
"2549","0.5912601351737976","0.5912601351737976","0.5912601351737976"
"2550","0.5912756323814392","0.5912756323814392","0.5912756323814392"
"2551","0.5912407040596008","0.5912407040596008","0.5912407040596008"
"2552","0.5910707116127014","0.5910707116127014","0.5910707116127014"
"2553","0.5912476181983948","0.5912476181983948","0.5912476181983948"
"2554","0.5913676619529724","0.5913676619529724","0.5913676619529724"
"2555","0.591090738773346","0.591090738773346","0.591090738773346"
"2556","0.5912356972694397","0.5912356972694397","0.5912356972694397"
"2557","0.5911566615104675","0.5911566615104675","0.5911566615104675"
"2558","0.5910786390304565","0.5910786390304565","0.5910786390304565"
"2559","0.5913392901420593","0.5913392901420593","0.5913392901420593"
"2560","0.591250479221344","0.591250479221344","0.591250479221344"
"2561","0.5913655757904053","0.5913655757904053","0.5913655757904053"
"2562","0.5912583470344543","0.5912583470344543","0.5912583470344543"
"2563","0.5912087559700012","0.5912087559700012","0.5912087559700012"
"2564","0.5912304520606995","0.5912304520606995","0.5912304520606995"
"2565","0.5913322567939758","0.5913322567939758","0.5913322567939758"
"2566","0.5910314917564392","0.5910314917564392","0.5910314917564392"
"2567","0.5913615822792053","0.5913615822792053","0.5913615822792053"
"2568","0.5909797549247742","0.5909797549247742","0.5909797549247742"
"2569","0.5912156105041504","0.5912156105041504","0.5912156105041504"
"2570","0.591255784034729","0.591255784034729","0.591255784034729"
"2571","0.5913615822792053","0.5913615822792053","0.5913615822792053"
"2572","0.5912070274353027","0.5912070274353027","0.5912070274353027"
"2573","0.5911365151405334","0.5911365151405334","0.5911365151405334"
"2574","0.59126877784729","0.59126877784729","0.59126877784729"
"2575","0.5912942886352539","0.5912942886352539","0.5912942886352539"
"2576","0.591137170791626","0.591137170791626","0.591137170791626"
"2577","0.5912652015686035","0.5912652015686035","0.5912652015686035"
"2578","0.5912979245185852","0.5912979245185852","0.5912979245185852"
"2579","0.5913668274879456","0.5913668274879456","0.5913668274879456"
"2580","0.5911633968353271","0.5911633968353271","0.5911633968353271"
"2581","0.5911112427711487","0.5911112427711487","0.5911112427711487"
"2582","0.5910987257957458","0.5910987257957458","0.5910987257957458"
"2583","0.5913781523704529","0.5913781523704529","0.5913781523704529"
"2584","0.5910395383834839","0.5910395383834839","0.5910395383834839"
"2585","0.5912272334098816","0.5912272334098816","0.5912272334098816"
"2586","0.5912880897521973","0.5912880897521973","0.5912880897521973"
"2587","0.5911316871643066","0.5911316871643066","0.5911316871643066"
"2588","0.5911905169487","0.5911905169487","0.5911905169487"
"2589","0.5910537242889404","0.5910537242889404","0.5910537242889404"
"2590","0.5913869738578796","0.5913869738578796","0.5913869738578796"
"2591","0.5911985039710999","0.5911985039710999","0.5911985039710999"
"2592","0.5913390517234802","0.5913390517234802","0.5913390517234802"
"2593","0.5912500619888306","0.5912500619888306","0.5912500619888306"
"2594","0.5912485122680664","0.5912485122680664","0.5912485122680664"
"2595","0.5913925170898438","0.5913925170898438","0.5913925170898438"
"2596","0.5912521481513977","0.5912521481513977","0.5912521481513977"
"2597","0.591221272945404","0.591221272945404","0.591221272945404"
"2598","0.5913145542144775","0.5913145542144775","0.5913145542144775"
"2599","0.5910749435424805","0.5910749435424805","0.5910749435424805"
"2600","0.5912795662879944","0.5912795662879944","0.5912795662879944"
"2601","0.5911499857902527","0.5911499857902527","0.5911499857902527"
"2602","0.5910251140594482","0.5910251140594482","0.5910251140594482"
"2603","0.5912703275680542","0.5912703275680542","0.5912703275680542"
"2604","0.5914425849914551","0.5914425849914551","0.5914425849914551"
"2605","0.5913033485412598","0.5913033485412598","0.5913033485412598"
"2606","0.5912701487541199","0.5912701487541199","0.5912701487541199"
"2607","0.5913738012313843","0.5913738012313843","0.5913738012313843"
"2608","0.591515302658081","0.591515302658081","0.591515302658081"
"2609","0.5911726355552673","0.5911726355552673","0.5911726355552673"
"2610","0.5914074182510376","0.5914074182510376","0.5914074182510376"
"2611","0.5911936163902283","0.5911936163902283","0.5911936163902283"
"2612","0.5912365317344666","0.5912365317344666","0.5912365317344666"
"2613","0.5911428332328796","0.5911428332328796","0.5911428332328796"
"2614","0.5912902355194092","0.5912902355194092","0.5912902355194092"
"2615","0.5912477970123291","0.5912477970123291","0.5912477970123291"
"2616","0.5912516117095947","0.5912516117095947","0.5912516117095947"
"2617","0.5914400219917297","0.5914400219917297","0.5914400219917297"
"2618","0.5913023352622986","0.5913023352622986","0.5913023352622986"
"2619","0.5913264751434326","0.5913264751434326","0.5913264751434326"
"2620","0.59126877784729","0.59126877784729","0.59126877784729"
"2621","0.5911054015159607","0.5911054015159607","0.5911054015159607"
"2622","0.5913473963737488","0.5913473963737488","0.5913473963737488"
"2623","0.5913195610046387","0.5913195610046387","0.5913195610046387"
"2624","0.5913628935813904","0.5913628935813904","0.5913628935813904"
"2625","0.5912467837333679","0.5912467837333679","0.5912467837333679"
"2626","0.5913538336753845","0.5913538336753845","0.5913538336753845"
"2627","0.5910874605178833","0.5910874605178833","0.5910874605178833"
"2628","0.5912705659866333","0.5912705659866333","0.5912705659866333"
"2629","0.5912110805511475","0.5912110805511475","0.5912110805511475"
"2630","0.5913500785827637","0.5913500785827637","0.5913500785827637"
"2631","0.591301441192627","0.591301441192627","0.591301441192627"
"2632","0.591069221496582","0.591069221496582","0.591069221496582"
"2633","0.5914008617401123","0.5914008617401123","0.5914008617401123"
"2634","0.5910969376564026","0.5910969376564026","0.5910969376564026"
"2635","0.5911865830421448","0.5911865830421448","0.5911865830421448"
"2636","0.5911491513252258","0.5911491513252258","0.5911491513252258"
"2637","0.5912880897521973","0.5912880897521973","0.5912880897521973"
"2638","0.5913770794868469","0.5913770794868469","0.5913770794868469"
"2639","0.5912890434265137","0.5912890434265137","0.5912890434265137"
"2640","0.5913931727409363","0.5913931727409363","0.5913931727409363"
"2641","0.5913698673248291","0.5913698673248291","0.5913698673248291"
"2642","0.5913402438163757","0.5913402438163757","0.5913402438163757"
"2643","0.5913199782371521","0.5913199782371521","0.5913199782371521"
"2644","0.59130859375","0.59130859375","0.59130859375"
"2645","0.5912776589393616","0.5912776589393616","0.5912776589393616"
"2646","0.5911911129951477","0.5911911129951477","0.5911911129951477"
"2647","0.5913161039352417","0.5913161039352417","0.5913161039352417"
"2648","0.5911830067634583","0.5911830067634583","0.5911830067634583"
"2649","0.5914826393127441","0.5914826393127441","0.5914826393127441"
"2650","0.5913035869598389","0.5913035869598389","0.5913035869598389"
"2651","0.5913843512535095","0.5913843512535095","0.5913843512535095"
"2652","0.5912608504295349","0.5912608504295349","0.5912608504295349"
"2653","0.5912508964538574","0.5912508964538574","0.5912508964538574"
"2654","0.5912459492683411","0.5912459492683411","0.5912459492683411"
"2655","0.5914009213447571","0.5914009213447571","0.5914009213447571"
"2656","0.5913554430007935","0.5913554430007935","0.5913554430007935"
"2657","0.5913970470428467","0.5913970470428467","0.5913970470428467"
"2658","0.5913006663322449","0.5913006663322449","0.5913006663322449"
"2659","0.5910645723342896","0.5910645723342896","0.5910645723342896"
"2660","0.5912534594535828","0.5912534594535828","0.5912534594535828"
"2661","0.591243326663971","0.591243326663971","0.591243326663971"
"2662","0.5914052724838257","0.5914052724838257","0.5914052724838257"
"2663","0.5912674069404602","0.5912674069404602","0.5912674069404602"
"2664","0.5913726687431335","0.5913726687431335","0.5913726687431335"
"2665","0.5912947654724121","0.5912947654724121","0.5912947654724121"
"2666","0.5915064215660095","0.5915064215660095","0.5915064215660095"
"2667","0.5913324952125549","0.5913324952125549","0.5913324952125549"
"2668","0.591194212436676","0.591194212436676","0.591194212436676"
"2669","0.5910487771034241","0.5910487771034241","0.5910487771034241"
"2670","0.5912203788757324","0.5912203788757324","0.5912203788757324"
"2671","0.591517448425293","0.591517448425293","0.591517448425293"
"2672","0.5913220047950745","0.5913220047950745","0.5913220047950745"
"2673","0.5914497971534729","0.5914497971534729","0.5914497971534729"
"2674","0.5913445353507996","0.5913445353507996","0.5913445353507996"
"2675","0.591144859790802","0.591144859790802","0.591144859790802"
"2676","0.59132981300354","0.59132981300354","0.59132981300354"
"2677","0.5912787914276123","0.5912787914276123","0.5912787914276123"
"2678","0.5911238193511963","0.5911238193511963","0.5911238193511963"
"2679","0.5914738774299622","0.5914738774299622","0.5914738774299622"
"2680","0.5913860201835632","0.5913860201835632","0.5913860201835632"
"2681","0.5913929343223572","0.5913929343223572","0.5913929343223572"
"2682","0.591369092464447","0.591369092464447","0.591369092464447"
"2683","0.5912676453590393","0.5912676453590393","0.5912676453590393"
"2684","0.5911832451820374","0.5911832451820374","0.5911832451820374"
"2685","0.5913355946540833","0.5913355946540833","0.5913355946540833"
"2686","0.5913589596748352","0.5913589596748352","0.5913589596748352"
"2687","0.5912262797355652","0.5912262797355652","0.5912262797355652"
"2688","0.5914416909217834","0.5914416909217834","0.5914416909217834"
"2689","0.5913076996803284","0.5913076996803284","0.5913076996803284"
"2690","0.5913124680519104","0.5913124680519104","0.5913124680519104"
"2691","0.5912982821464539","0.5912982821464539","0.5912982821464539"
"2692","0.5914134383201599","0.5914134383201599","0.5914134383201599"
"2693","0.5912683606147766","0.5912683606147766","0.5912683606147766"
"2694","0.5912848114967346","0.5912848114967346","0.5912848114967346"
"2695","0.5914490222930908","0.5914490222930908","0.5914490222930908"
"2696","0.5913854837417603","0.5913854837417603","0.5913854837417603"
"2697","0.5912888646125793","0.5912888646125793","0.5912888646125793"
"2698","0.5912927389144897","0.5912927389144897","0.5912927389144897"
"2699","0.5913050174713135","0.5913050174713135","0.5913050174713135"
"2700","0.591339111328125","0.591339111328125","0.591339111328125"
"2701","0.5915189385414124","0.5915189385414124","0.5915189385414124"
"2702","0.591514527797699","0.591514527797699","0.591514527797699"
"2703","0.5911200642585754","0.5911200642585754","0.5911200642585754"
"2704","0.5914300084114075","0.5914300084114075","0.5914300084114075"
"2705","0.5914694666862488","0.5914694666862488","0.5914694666862488"
"2706","0.5913071632385254","0.5913071632385254","0.5913071632385254"
"2707","0.5913892984390259","0.5913892984390259","0.5913892984390259"
"2708","0.5913353562355042","0.5913353562355042","0.5913353562355042"
"2709","0.591210663318634","0.591210663318634","0.591210663318634"
"2710","0.5914467573165894","0.5914467573165894","0.5914467573165894"
"2711","0.5913223624229431","0.5913223624229431","0.5913223624229431"
"2712","0.5911784768104553","0.5911784768104553","0.5911784768104553"
"2713","0.5912179946899414","0.5912179946899414","0.5912179946899414"
"2714","0.5912603139877319","0.5912603139877319","0.5912603139877319"
"2715","0.5912906527519226","0.5912906527519226","0.5912906527519226"
"2716","0.5913927555084229","0.5913927555084229","0.5913927555084229"
"2717","0.5912671089172363","0.5912671089172363","0.5912671089172363"
"2718","0.5911865830421448","0.5911865830421448","0.5911865830421448"
"2719","0.591381847858429","0.591381847858429","0.591381847858429"
"2720","0.591336190700531","0.591336190700531","0.591336190700531"
"2721","0.5914139151573181","0.5914139151573181","0.5914139151573181"
"2722","0.5912711024284363","0.5912711024284363","0.5912711024284363"
"2723","0.5913627743721008","0.5913627743721008","0.5913627743721008"
"2724","0.5913340449333191","0.5913340449333191","0.5913340449333191"
"2725","0.5913427472114563","0.5913427472114563","0.5913427472114563"
"2726","0.5913493633270264","0.5913493633270264","0.5913493633270264"
"2727","0.5913064479827881","0.5913064479827881","0.5913064479827881"
"2728","0.5911386013031006","0.5911386013031006","0.5911386013031006"
"2729","0.5913106799125671","0.5913106799125671","0.5913106799125671"
"2730","0.5914041996002197","0.5914041996002197","0.5914041996002197"
"2731","0.5910388827323914","0.5910388827323914","0.5910388827323914"
"2732","0.5913383960723877","0.5913383960723877","0.5913383960723877"
"2733","0.5914067625999451","0.5914067625999451","0.5914067625999451"
"2734","0.5912778973579407","0.5912778973579407","0.5912778973579407"
"2735","0.5913861393928528","0.5913861393928528","0.5913861393928528"
"2736","0.5914103388786316","0.5914103388786316","0.5914103388786316"
"2737","0.5913960337638855","0.5913960337638855","0.5913960337638855"
"2738","0.591371476650238","0.591371476650238","0.591371476650238"
"2739","0.5913860201835632","0.5913860201835632","0.5913860201835632"
"2740","0.5914520025253296","0.5914520025253296","0.5914520025253296"
"2741","0.5913757681846619","0.5913757681846619","0.5913757681846619"
"2742","0.5912516117095947","0.5912516117095947","0.5912516117095947"
"2743","0.5912618041038513","0.5912618041038513","0.5912618041038513"
"2744","0.5912553071975708","0.5912553071975708","0.5912553071975708"
"2745","0.5913171172142029","0.5913171172142029","0.5913171172142029"
"2746","0.5914353132247925","0.5914353132247925","0.5914353132247925"
"2747","0.5914347767829895","0.5914347767829895","0.5914347767829895"
"2748","0.5912505984306335","0.5912505984306335","0.5912505984306335"
"2749","0.5913923382759094","0.5913923382759094","0.5913923382759094"
"2750","0.5914873480796814","0.5914873480796814","0.5914873480796814"
"2751","0.5913558602333069","0.5913558602333069","0.5913558602333069"
"2752","0.5911942720413208","0.5911942720413208","0.5911942720413208"
"2753","0.5911260843276978","0.5911260843276978","0.5911260843276978"
"2754","0.5911272168159485","0.5911272168159485","0.5911272168159485"
"2755","0.5913103222846985","0.5913103222846985","0.5913103222846985"
"2756","0.5914710164070129","0.5914710164070129","0.5914710164070129"
"2757","0.5913553237915039","0.5913553237915039","0.5913553237915039"
"2758","0.591252326965332","0.591252326965332","0.591252326965332"
"2759","0.5912445187568665","0.5912445187568665","0.5912445187568665"
"2760","0.5915622711181641","0.5915622711181641","0.5915622711181641"
"2761","0.5916664600372314","0.5916664600372314","0.5916664600372314"
"2762","0.5914470553398132","0.5914470553398132","0.5914470553398132"
"2763","0.5913088917732239","0.5913088917732239","0.5913088917732239"
"2764","0.5914624333381653","0.5914624333381653","0.5914624333381653"
"2765","0.5911800861358643","0.5911800861358643","0.5911800861358643"
"2766","0.5913858413696289","0.5913858413696289","0.5913858413696289"
"2767","0.5913947224617004","0.5913947224617004","0.5913947224617004"
"2768","0.5914789438247681","0.5914789438247681","0.5914789438247681"
"2769","0.5912436842918396","0.5912436842918396","0.5912436842918396"
"2770","0.591433584690094","0.591433584690094","0.591433584690094"
"2771","0.5914347767829895","0.5914347767829895","0.5914347767829895"
"2772","0.5913231372833252","0.5913231372833252","0.5913231372833252"
"2773","0.591266393661499","0.591266393661499","0.591266393661499"
"2774","0.5911632180213928","0.5911632180213928","0.5911632180213928"
"2775","0.5912110805511475","0.5912110805511475","0.5912110805511475"
"2776","0.5912529826164246","0.5912529826164246","0.5912529826164246"
"2777","0.5912871956825256","0.5912871956825256","0.5912871956825256"
"2778","0.5913317203521729","0.5913317203521729","0.5913317203521729"
"2779","0.591367781162262","0.591367781162262","0.591367781162262"
"2780","0.5915082097053528","0.5915082097053528","0.5915082097053528"
"2781","0.5914551615715027","0.5914551615715027","0.5914551615715027"
"2782","0.5913166403770447","0.5913166403770447","0.5913166403770447"
"2783","0.5914557576179504","0.5914557576179504","0.5914557576179504"
"2784","0.5915722250938416","0.5915722250938416","0.5915722250938416"
"2785","0.5915055871009827","0.5915055871009827","0.5915055871009827"
"2786","0.5913262367248535","0.5913262367248535","0.5913262367248535"
"2787","0.5912602543830872","0.5912602543830872","0.5912602543830872"
"2788","0.5913913249969482","0.5913913249969482","0.5913913249969482"
"2789","0.5912676453590393","0.5912676453590393","0.5912676453590393"
"2790","0.5914012789726257","0.5914012789726257","0.5914012789726257"
"2791","0.5914366245269775","0.5914366245269775","0.5914366245269775"
"2792","0.5913153290748596","0.5913153290748596","0.5913153290748596"
"2793","0.5914299488067627","0.5914299488067627","0.5914299488067627"
"2794","0.5912888646125793","0.5912888646125793","0.5912888646125793"
"2795","0.5913854241371155","0.5913854241371155","0.5913854241371155"
"2796","0.591303288936615","0.591303288936615","0.591303288936615"
"2797","0.5914106965065002","0.5914106965065002","0.5914106965065002"
"2798","0.5913687348365784","0.5913687348365784","0.5913687348365784"
"2799","0.5914192795753479","0.5914192795753479","0.5914192795753479"
"2800","0.5914855599403381","0.5914855599403381","0.5914855599403381"
"2801","0.5913176536560059","0.5913176536560059","0.5913176536560059"
"2802","0.5914006233215332","0.5914006233215332","0.5914006233215332"
"2803","0.5914499163627625","0.5914499163627625","0.5914499163627625"
"2804","0.591461718082428","0.591461718082428","0.591461718082428"
"2805","0.5914733409881592","0.5914733409881592","0.5914733409881592"
"2806","0.5914621949195862","0.5914621949195862","0.5914621949195862"
"2807","0.5913130640983582","0.5913130640983582","0.5913130640983582"
"2808","0.5914943814277649","0.5914943814277649","0.5914943814277649"
"2809","0.5913210511207581","0.5913210511207581","0.5913210511207581"
"2810","0.5914137959480286","0.5914137959480286","0.5914137959480286"
"2811","0.5913161635398865","0.5913161635398865","0.5913161635398865"
"2812","0.5914761424064636","0.5914761424064636","0.5914761424064636"
"2813","0.5913456082344055","0.5913456082344055","0.5913456082344055"
"2814","0.5915160179138184","0.5915160179138184","0.5915160179138184"
"2815","0.5913935899734497","0.5913935899734497","0.5913935899734497"
"2816","0.5913708209991455","0.5913708209991455","0.5913708209991455"
"2817","0.5915132164955139","0.5915132164955139","0.5915132164955139"
"2818","0.5914039611816406","0.5914039611816406","0.5914039611816406"
"2819","0.5913446545600891","0.5913446545600891","0.5913446545600891"
"2820","0.5914081931114197","0.5914081931114197","0.5914081931114197"
"2821","0.5914027094841003","0.5914027094841003","0.5914027094841003"
"2822","0.5915317535400391","0.5915317535400391","0.5915317535400391"
"2823","0.5915310978889465","0.5915310978889465","0.5915310978889465"
"2824","0.5915701985359192","0.5915701985359192","0.5915701985359192"
"2825","0.5915274024009705","0.5915274024009705","0.5915274024009705"
"2826","0.5913810729980469","0.5913810729980469","0.5913810729980469"
"2827","0.5914515852928162","0.5914515852928162","0.5914515852928162"
"2828","0.5914164185523987","0.5914164185523987","0.5914164185523987"
"2829","0.5913769602775574","0.5913769602775574","0.5913769602775574"
"2830","0.5914113521575928","0.5914113521575928","0.5914113521575928"
"2831","0.5911857485771179","0.5911857485771179","0.5911857485771179"
"2832","0.5915341377258301","0.5915341377258301","0.5915341377258301"
"2833","0.5912684798240662","0.5912684798240662","0.5912684798240662"
"2834","0.5914295315742493","0.5914295315742493","0.5914295315742493"
"2835","0.5914482474327087","0.5914482474327087","0.5914482474327087"
"2836","0.5914588570594788","0.5914588570594788","0.5914588570594788"
"2837","0.5915382504463196","0.5915382504463196","0.5915382504463196"
"2838","0.5914343595504761","0.5914343595504761","0.5914343595504761"
"2839","0.5913931727409363","0.5913931727409363","0.5913931727409363"
"2840","0.5915384292602539","0.5915384292602539","0.5915384292602539"
"2841","0.5914821624755859","0.5914821624755859","0.5914821624755859"
"2842","0.5915528535842896","0.5915528535842896","0.5915528535842896"
"2843","0.5913922786712646","0.5913922786712646","0.5913922786712646"
"2844","0.5913555026054382","0.5913555026054382","0.5913555026054382"
"2845","0.5914466381072998","0.5914466381072998","0.5914466381072998"
"2846","0.5914316773414612","0.5914316773414612","0.5914316773414612"
"2847","0.5914160013198853","0.5914160013198853","0.5914160013198853"
"2848","0.5915151834487915","0.5915151834487915","0.5915151834487915"
"2849","0.5913985371589661","0.5913985371589661","0.5913985371589661"
"2850","0.5915259718894958","0.5915259718894958","0.5915259718894958"
"2851","0.5914126038551331","0.5914126038551331","0.5914126038551331"
"2852","0.5916601419448853","0.5916601419448853","0.5916601419448853"
"2853","0.5914053320884705","0.5914053320884705","0.5914053320884705"
"2854","0.5912877917289734","0.5912877917289734","0.5912877917289734"
"2855","0.5914964079856873","0.5914964079856873","0.5914964079856873"
"2856","0.5914101004600525","0.5914101004600525","0.5914101004600525"
"2857","0.5914411544799805","0.5914411544799805","0.5914411544799805"
"2858","0.5914732217788696","0.5914732217788696","0.5914732217788696"
"2859","0.5913203358650208","0.5913203358650208","0.5913203358650208"
"2860","0.5915367603302002","0.5915367603302002","0.5915367603302002"
"2861","0.591515839099884","0.591515839099884","0.591515839099884"
"2862","0.5913419723510742","0.5913419723510742","0.5913419723510742"
"2863","0.5915090441703796","0.5915090441703796","0.5915090441703796"
"2864","0.5914272665977478","0.5914272665977478","0.5914272665977478"
"2865","0.5913991332054138","0.5913991332054138","0.5913991332054138"
"2866","0.5914393067359924","0.5914393067359924","0.5914393067359924"
"2867","0.5914865136146545","0.5914865136146545","0.5914865136146545"
"2868","0.5913630127906799","0.5913630127906799","0.5913630127906799"
"2869","0.5916111469268799","0.5916111469268799","0.5916111469268799"
"2870","0.5913525223731995","0.5913525223731995","0.5913525223731995"
"2871","0.5915732383728027","0.5915732383728027","0.5915732383728027"
"2872","0.5914811491966248","0.5914811491966248","0.5914811491966248"
"2873","0.5915067195892334","0.5915067195892334","0.5915067195892334"
"2874","0.5915568470954895","0.5915568470954895","0.5915568470954895"
"2875","0.5914222598075867","0.5914222598075867","0.5914222598075867"
"2876","0.5913500189781189","0.5913500189781189","0.5913500189781189"
"2877","0.5916576385498047","0.5916576385498047","0.5916576385498047"
"2878","0.5914416909217834","0.5914416909217834","0.5914416909217834"
"2879","0.5915572643280029","0.5915572643280029","0.5915572643280029"
"2880","0.5915218591690063","0.5915218591690063","0.5915218591690063"
"2881","0.5914983153343201","0.5914983153343201","0.5914983153343201"
"2882","0.5914551615715027","0.5914551615715027","0.5914551615715027"
"2883","0.5914522409439087","0.5914522409439087","0.5914522409439087"
"2884","0.5915402770042419","0.5915402770042419","0.5915402770042419"
"2885","0.5914493203163147","0.5914493203163147","0.5914493203163147"
"2886","0.5914450287818909","0.5914450287818909","0.5914450287818909"
"2887","0.5914915204048157","0.5914915204048157","0.5914915204048157"
"2888","0.5915339589118958","0.5915339589118958","0.5915339589118958"
"2889","0.5914278030395508","0.5914278030395508","0.5914278030395508"
"2890","0.5915775895118713","0.5915775895118713","0.5915775895118713"
"2891","0.5915111303329468","0.5915111303329468","0.5915111303329468"
"2892","0.5915704369544983","0.5915704369544983","0.5915704369544983"
"2893","0.5916110873222351","0.5916110873222351","0.5916110873222351"
"2894","0.5915287137031555","0.5915287137031555","0.5915287137031555"
"2895","0.5914502739906311","0.5914502739906311","0.5914502739906311"
"2896","0.5917583107948303","0.5917583107948303","0.5917583107948303"
"2897","0.5914215445518494","0.5914215445518494","0.5914215445518494"
"2898","0.591547429561615","0.591547429561615","0.591547429561615"
"2899","0.5915100574493408","0.5915100574493408","0.5915100574493408"
"2900","0.5915034413337708","0.5915034413337708","0.5915034413337708"
"2901","0.5914795398712158","0.5914795398712158","0.5914795398712158"
"2902","0.5915587544441223","0.5915587544441223","0.5915587544441223"
"2903","0.5916974544525146","0.5916974544525146","0.5916974544525146"
"2904","0.591449499130249","0.591449499130249","0.591449499130249"
"2905","0.591576099395752","0.591576099395752","0.591576099395752"
"2906","0.5916354060173035","0.5916354060173035","0.5916354060173035"
"2907","0.5914034247398376","0.5914034247398376","0.5914034247398376"
"2908","0.5916073322296143","0.5916073322296143","0.5916073322296143"
"2909","0.5914932489395142","0.5914932489395142","0.5914932489395142"
"2910","0.5915444493293762","0.5915444493293762","0.5915444493293762"
"2911","0.5913699269294739","0.5913699269294739","0.5913699269294739"
"2912","0.5916197896003723","0.5916197896003723","0.5916197896003723"
"2913","0.5914508700370789","0.5914508700370789","0.5914508700370789"
"2914","0.5915797352790833","0.5915797352790833","0.5915797352790833"
"2915","0.5914819240570068","0.5914819240570068","0.5914819240570068"
"2916","0.5915408134460449","0.5915408134460449","0.5915408134460449"
"2917","0.5916252732276917","0.5916252732276917","0.5916252732276917"
"2918","0.5914998054504395","0.5914998054504395","0.5914998054504395"
"2919","0.5915244221687317","0.5915244221687317","0.5915244221687317"
"2920","0.591719925403595","0.591719925403595","0.591719925403595"
"2921","0.5915711522102356","0.5915711522102356","0.5915711522102356"
"2922","0.5914506316184998","0.5914506316184998","0.5914506316184998"
"2923","0.5915960669517517","0.5915960669517517","0.5915960669517517"
"2924","0.5913286805152893","0.5913286805152893","0.5913286805152893"
"2925","0.5915527939796448","0.5915527939796448","0.5915527939796448"
"2926","0.5915218591690063","0.5915218591690063","0.5915218591690063"
"2927","0.5914939045906067","0.5914939045906067","0.5914939045906067"
"2928","0.5915024280548096","0.5915024280548096","0.5915024280548096"
"2929","0.5914313197135925","0.5914313197135925","0.5914313197135925"
"2930","0.5916499495506287","0.5916499495506287","0.5916499495506287"
"2931","0.5916253924369812","0.5916253924369812","0.5916253924369812"
"2932","0.5914084315299988","0.5914084315299988","0.5914084315299988"
"2933","0.5916344523429871","0.5916344523429871","0.5916344523429871"
"2934","0.5915798544883728","0.5915798544883728","0.5915798544883728"
"2935","0.5914648175239563","0.5914648175239563","0.5914648175239563"
"2936","0.5915645956993103","0.5915645956993103","0.5915645956993103"
"2937","0.5916637778282166","0.5916637778282166","0.5916637778282166"
"2938","0.5912937521934509","0.5912937521934509","0.5912937521934509"
"2939","0.5913286209106445","0.5913286209106445","0.5913286209106445"
"2940","0.5916545987129211","0.5916545987129211","0.5916545987129211"
"2941","0.5913297533988953","0.5913297533988953","0.5913297533988953"
"2942","0.5915771126747131","0.5915771126747131","0.5915771126747131"
"2943","0.5913679003715515","0.5913679003715515","0.5913679003715515"
"2944","0.5914443135261536","0.5914443135261536","0.5914443135261536"
"2945","0.5914227962493896","0.5914227962493896","0.5914227962493896"
"2946","0.5914750695228577","0.5914750695228577","0.5914750695228577"
"2947","0.5913553833961487","0.5913553833961487","0.5913553833961487"
"2948","0.5915014147758484","0.5915014147758484","0.5915014147758484"
"2949","0.5914309620857239","0.5914309620857239","0.5914309620857239"
"2950","0.5915459990501404","0.5915459990501404","0.5915459990501404"
"2951","0.5915069580078125","0.5915069580078125","0.5915069580078125"
"2952","0.5913941264152527","0.5913941264152527","0.5913941264152527"
"2953","0.5913820862770081","0.5913820862770081","0.5913820862770081"
