"Step","SupervisedLearning_1 - Loss/train","SupervisedLearning_1 - Loss/train__MIN","SupervisedLearning_1 - Loss/train__MAX"
"691","0.00408320775507794","0.00408320775507794","0.00408320775507794"
"692","0.0040790284183458425","0.0040790284183458425","0.0040790284183458425"
"693","0.004071348630532157","0.004071348630532157","0.004071348630532157"
"694","0.004067984676415411","0.004067984676415411","0.004067984676415411"
"695","0.004058304618714222","0.004058304618714222","0.004058304618714222"
"696","0.004078672483349995","0.004078672483349995","0.004078672483349995"
"697","0.004070336685496538","0.004070336685496538","0.004070336685496538"
"698","0.004061498131098536","0.004061498131098536","0.004061498131098536"
"699","0.004060297505930066","0.004060297505930066","0.004060297505930066"
"700","0.0040816762096559005","0.0040816762096559005","0.0040816762096559005"
"701","0.004068393129273318","0.004068393129273318","0.004068393129273318"
"702","0.004060955053622213","0.004060955053622213","0.004060955053622213"
"703","0.004065918265647876","0.004065918265647876","0.004065918265647876"
"704","0.004055248755321372","0.004055248755321372","0.004055248755321372"
"705","0.004062123385665473","0.004062123385665473","0.004062123385665473"
"706","0.004073193034855649","0.004073193034855649","0.004073193034855649"
"707","0.004082937734589602","0.004082937734589602","0.004082937734589602"
"708","0.0040587677018872155","0.0040587677018872155","0.0040587677018872155"
"709","0.004075936931864514","0.004075936931864514","0.004075936931864514"
"710","0.00406061316364988","0.00406061316364988","0.00406061316364988"
"711","0.004077201648518288","0.004077201648518288","0.004077201648518288"
"712","0.004060995486118675","0.004060995486118675","0.004060995486118675"
"713","0.004071504760455961","0.004071504760455961","0.004071504760455961"
"714","0.00406105192329657","0.00406105192329657","0.00406105192329657"
"715","0.004063672206636208","0.004063672206636208","0.004063672206636208"
"716","0.004062345574008456","0.004062345574008456","0.004062345574008456"
"717","0.004058295885139766","0.004058295885139766","0.004058295885139766"
"718","0.004066283656963303","0.004066283656963303","0.004066283656963303"
"719","0.004062573393942633","0.004062573393942633","0.004062573393942633"
"720","0.004055224895031036","0.004055224895031036","0.004055224895031036"
"721","0.004054224513917386","0.004054224513917386","0.004054224513917386"
"722","0.004054676268424373","0.004054676268424373","0.004054676268424373"
"723","0.004062743425796119","0.004062743425796119","0.004062743425796119"
"724","0.0040616124897496775","0.0040616124897496775","0.0040616124897496775"
"725","0.0040772709423132865","0.0040772709423132865","0.0040772709423132865"
"726","0.004060058143901794","0.004060058143901794","0.004060058143901794"
"727","0.00405480464056988","0.00405480464056988","0.00405480464056988"
"728","0.004058554904380192","0.004058554904380192","0.004058554904380192"
"729","0.004059122931115174","0.004059122931115174","0.004059122931115174"
"730","0.004061733806641617","0.004061733806641617","0.004061733806641617"
"731","0.004052362087046883","0.004052362087046883","0.004052362087046883"
"732","0.004055393983435351","0.004055393983435351","0.004055393983435351"
"733","0.0040453006634682724","0.0040453006634682724","0.0040453006634682724"
"734","0.004055805446114391","0.004055805446114391","0.004055805446114391"
"735","0.004062359180049195","0.004062359180049195","0.004062359180049195"
"736","0.0040499817647893606","0.0040499817647893606","0.0040499817647893606"
"737","0.004049875244769889","0.004049875244769889","0.004049875244769889"
"738","0.004059744023834355","0.004059744023834355","0.004059744023834355"
"739","0.00405513263103785","0.00405513263103785","0.00405513263103785"
"740","0.004047327607016389","0.004047327607016389","0.004047327607016389"
"741","0.004048459843033925","0.004048459843033925","0.004048459843033925"
"742","0.0040630124252250726","0.0040630124252250726","0.0040630124252250726"
"743","0.004054572472038369","0.004054572472038369","0.004054572472038369"
"744","0.0040454338425964425","0.0040454338425964425","0.0040454338425964425"
"745","0.004051716064471596","0.004051716064471596","0.004051716064471596"
"746","0.0040436366786404205","0.0040436366786404205","0.0040436366786404205"
"747","0.004046996718291969","0.004046996718291969","0.004046996718291969"
"748","0.004058633334352635","0.004058633334352635","0.004058633334352635"
"749","0.0040409064264774015","0.0040409064264774015","0.0040409064264774015"
"750","0.004052976413125482","0.004052976413125482","0.004052976413125482"
"751","0.004051763651659712","0.004051763651659712","0.004051763651659712"
"752","0.004041251207430226","0.004041251207430226","0.004041251207430226"
"753","0.004044763595932939","0.004044763595932939","0.004044763595932939"
"754","0.004052604791165019","0.004052604791165019","0.004052604791165019"
"755","0.004044007109769154","0.004044007109769154","0.004044007109769154"
"756","0.004054193399497308","0.004054193399497308","0.004054193399497308"
"757","0.00405214867835942","0.00405214867835942","0.00405214867835942"
"758","0.004041639471931073","0.004041639471931073","0.004041639471931073"
"759","0.004045149219261172","0.004045149219261172","0.004045149219261172"
"760","0.004054585534807605","0.004054585534807605","0.004054585534807605"
"761","0.004055241894093342","0.004055241894093342","0.004055241894093342"
"762","0.00403791037145614","0.00403791037145614","0.00403791037145614"
"763","0.004044476702498893","0.004044476702498893","0.004044476702498893"
"764","0.004061976066926339","0.004061976066926339","0.004061976066926339"
"765","0.004047739574161824","0.004047739574161824","0.004047739574161824"
"766","0.004047149843245279","0.004047149843245279","0.004047149843245279"
"767","0.0040402553252837","0.0040402553252837","0.0040402553252837"
"768","0.00404801332236578","0.00404801332236578","0.00404801332236578"
"769","0.004033856709914592","0.004033856709914592","0.004033856709914592"
"770","0.004044925180399635","0.004044925180399635","0.004044925180399635"
"771","0.004032981157555089","0.004032981157555089","0.004032981157555089"
"772","0.004032626915432047","0.004032626915432047","0.004032626915432047"
"773","0.004032216529594734","0.004032216529594734","0.004032216529594734"
"774","0.004036018190769634","0.004036018190769634","0.004036018190769634"
"775","0.004045747659498981","0.004045747659498981","0.004045747659498981"
"776","0.0040407828346360475","0.0040407828346360475","0.0040407828346360475"
"777","0.004043235940722904","0.004043235940722904","0.004043235940722904"
"778","0.004047928504102553","0.004047928504102553","0.004047928504102553"
"779","0.004041568836934554","0.004041568836934554","0.004041568836934554"
"780","0.004043485607932477","0.004043485607932477","0.004043485607932477"
"781","0.0040390506910625845","0.0040390506910625845","0.0040390506910625845"
"782","0.0040368718255194835","0.0040368718255194835","0.0040368718255194835"
"783","0.004034929603221826","0.004034929603221826","0.004034929603221826"
"784","0.004037163513809598","0.004037163513809598","0.004037163513809598"
"785","0.004038548797931678","0.004038548797931678","0.004038548797931678"
"786","0.004027892617159523","0.004027892617159523","0.004027892617159523"
"787","0.0040323368545311196","0.0040323368545311196","0.0040323368545311196"
"788","0.004031209119906028","0.004031209119906028","0.004031209119906028"
"789","0.004039680781716015","0.004039680781716015","0.004039680781716015"
"790","0.004036149487850101","0.004036149487850101","0.004036149487850101"
"791","0.004043598690865717","0.004043598690865717","0.004043598690865717"
"792","0.004035369313593644","0.004035369313593644","0.004035369313593644"
"793","0.004040299524300887","0.004040299524300887","0.004040299524300887"
"794","0.004035212029217898","0.004035212029217898","0.004035212029217898"
"795","0.004030721771414392","0.004030721771414392","0.004030721771414392"
"796","0.004027914653609817","0.004027914653609817","0.004027914653609817"
"797","0.004035425639206854","0.004035425639206854","0.004035425639206854"
"798","0.004025454099367683","0.004025454099367683","0.004025454099367683"
"799","0.004022310674675585","0.004022310674675585","0.004022310674675585"
"800","0.004021007184443685","0.004021007184443685","0.004021007184443685"
"801","0.004044319578194215","0.004044319578194215","0.004044319578194215"
"802","0.004028648678892448","0.004028648678892448","0.004028648678892448"
"803","0.004047309266752563","0.004047309266752563","0.004047309266752563"
"804","0.004022621188293367","0.004022621188293367","0.004022621188293367"
"805","0.004037208326432544","0.004037208326432544","0.004037208326432544"
"806","0.0040329897722889045","0.0040329897722889045","0.0040329897722889045"
"807","0.0040219121146947145","0.0040219121146947145","0.0040219121146947145"
"808","0.004031561914113506","0.004031561914113506","0.004031561914113506"
"809","0.004020052248961292","0.004020052248961292","0.004020052248961292"
"810","0.004037208522883399","0.004037208522883399","0.004037208522883399"
"811","0.004041527167525298","0.004041527167525298","0.004041527167525298"
"812","0.004026941215367212","0.004026941215367212","0.004026941215367212"
"813","0.004032411583466455","0.004032411583466455","0.004032411583466455"
"814","0.00402447135032465","0.00402447135032465","0.00402447135032465"
"815","0.004030468665102187","0.004030468665102187","0.004030468665102187"
"816","0.004023533889267128","0.004023533889267128","0.004023533889267128"
"817","0.004024050865458169","0.004024050865458169","0.004024050865458169"
"818","0.004032268259228052","0.004032268259228052","0.004032268259228052"
"819","0.004023633601415592","0.004023633601415592","0.004023633601415592"
"820","0.004025818721856922","0.004025818721856922","0.004025818721856922"
"821","0.004033380088609799","0.004033380088609799","0.004033380088609799"
"822","0.004038204931324192","0.004038204931324192","0.004038204931324192"
"823","0.004012093168663948","0.004012093168663948","0.004012093168663948"
"824","0.0040227110900256475","0.0040227110900256475","0.0040227110900256475"
"825","0.004030477745497289","0.004030477745497289","0.004030477745497289"
"826","0.0040288093441631645","0.0040288093441631645","0.0040288093441631645"
"827","0.004040804516989738","0.004040804516989738","0.004040804516989738"
"828","0.004025677374253671","0.004025677374253671","0.004025677374253671"
"829","0.004016880540196628","0.004016880540196628","0.004016880540196628"
"830","0.004016561394867797","0.004016561394867797","0.004016561394867797"
"831","0.004013031692011282","0.004013031692011282","0.004013031692011282"
"832","0.004033229699416552","0.004033229699416552","0.004033229699416552"
"833","0.0040215183786737425","0.0040215183786737425","0.0040215183786737425"
"834","0.004017052762113356","0.004017052762113356","0.004017052762113356"
"835","0.004023577542587494","0.004023577542587494","0.004023577542587494"
"836","0.0040168317112450795","0.0040168317112450795","0.0040168317112450795"
"837","0.0040224785019139135","0.0040224785019139135","0.0040224785019139135"
"838","0.004017946669288601","0.004017946669288601","0.004017946669288601"
"839","0.004030141060259969","0.004030141060259969","0.004030141060259969"
"840","0.004031940659236473","0.004031940659236473","0.004031940659236473"
"841","0.004023556706670206","0.004023556706670206","0.004023556706670206"
"842","0.004027653124164014","0.004027653124164014","0.004027653124164014"
"843","0.004032125943922438","0.004032125943922438","0.004032125943922438"
"844","0.0040227768768090755","0.0040227768768090755","0.0040227768768090755"
"845","0.004015183774754405","0.004015183774754405","0.004015183774754405"
"846","0.0040205188051913865","0.0040205188051913865","0.0040205188051913865"
"847","0.004016629563314685","0.004016629563314685","0.004016629563314685"
"848","0.004015933959938896","0.004015933959938896","0.004015933959938896"
"849","0.004015695296402555","0.004015695296402555","0.004015695296402555"
"850","0.004029502350022085","0.004029502350022085","0.004029502350022085"
"851","0.004023373405895351","0.004023373405895351","0.004023373405895351"
"852","0.0040090234518478","0.0040090234518478","0.0040090234518478"
"853","0.004011609140434302","0.004011609140434302","0.004011609140434302"
"854","0.0040152018385318415","0.0040152018385318415","0.0040152018385318415"
"855","0.004014154675436051","0.004014154675436051","0.004014154675436051"
"856","0.004010927191605636","0.004010927191605636","0.004010927191605636"
"857","0.004014276353700552","0.004014276353700552","0.004014276353700552"
"858","0.004013930440123659","0.004013930440123659","0.004013930440123659"
"859","0.004019315078039654","0.004019315078039654","0.004019315078039654"
"860","0.004016126190739063","0.004016126190739063","0.004016126190739063"
"861","0.004013055794833538","0.004013055794833538","0.004013055794833538"
"862","0.0040087056962268735","0.0040087056962268735","0.0040087056962268735"
"863","0.004005248367320746","0.004005248367320746","0.004005248367320746"
"864","0.004008174160844646","0.004008174160844646","0.004008174160844646"
"865","0.004016636919307833","0.004016636919307833","0.004016636919307833"
"866","0.0040093009908256745","0.0040093009908256745","0.0040093009908256745"
"867","0.004004176097320548","0.004004176097320548","0.004004176097320548"
"868","0.004017348534641012","0.004017348534641012","0.004017348534641012"
"869","0.004013828256574925","0.004013828256574925","0.004013828256574925"
"870","0.004007058281179828","0.004007058281179828","0.004007058281179828"
"871","0.00400740221569625","0.00400740221569625","0.00400740221569625"
"872","0.00400582575093722","0.00400582575093722","0.00400582575093722"
"873","0.00401655842870241","0.00401655842870241","0.00401655842870241"
"874","0.004000006726225062","0.004000006726225062","0.004000006726225062"
"875","0.004006140981800854","0.004006140981800854","0.004006140981800854"
"876","0.004005985926293458","0.004005985926293458","0.004005985926293458"
"877","0.003998259851262749","0.003998259851262749","0.003998259851262749"
"878","0.004007306163354467","0.004007306163354467","0.004007306163354467"
"879","0.00401738025539089","0.00401738025539089","0.00401738025539089"
"880","0.004012658396580567","0.004012658396580567","0.004012658396580567"
"881","0.004001831313265332","0.004001831313265332","0.004001831313265332"
"882","0.004001728411822114","0.004001728411822114","0.004001728411822114"
"883","0.004010350055371721","0.004010350055371721","0.004010350055371721"
"884","0.0040110763390354505","0.0040110763390354505","0.0040110763390354505"
"885","0.004013173160880494","0.004013173160880494","0.004013173160880494"
"886","0.00400955604709452","0.00400955604709452","0.00400955604709452"
"887","0.004014319437070905","0.004014319437070905","0.004014319437070905"
"888","0.00399800742646524","0.00399800742646524","0.00399800742646524"
"889","0.004000662406421422","0.004000662406421422","0.004000662406421422"
"890","0.004007285916789745","0.004007285916789745","0.004007285916789745"
"891","0.004003619510816255","0.004003619510816255","0.004003619510816255"
"892","0.004016061388635232","0.004016061388635232","0.004016061388635232"
"893","0.003998845900544741","0.003998845900544741","0.003998845900544741"
"894","0.003996151868098726","0.003996151868098726","0.003996151868098726"
"895","0.004002100967530471","0.004002100967530471","0.004002100967530471"
"896","0.0039964199071012745","0.0039964199071012745","0.0039964199071012745"
"897","0.004009204749308992","0.004009204749308992","0.004009204749308992"
"898","0.00399245998414699","0.00399245998414699","0.00399245998414699"
"899","0.004002308582130354","0.004002308582130354","0.004002308582130354"
"900","0.003998715151586414","0.003998715151586414","0.003998715151586414"
"901","0.003996033871468778","0.003996033871468778","0.003996033871468778"
"902","0.003998903070169035","0.003998903070169035","0.003998903070169035"
"903","0.004006906817570173","0.004006906817570173","0.004006906817570173"
"904","0.004007004878076259","0.004007004878076259","0.004007004878076259"
"905","0.0039991307276068255","0.0039991307276068255","0.0039991307276068255"
"906","0.0040056526389283436","0.0040056526389283436","0.0040056526389283436"
"907","0.003998341431724839","0.003998341431724839","0.003998341431724839"
"908","0.003989352963496155","0.003989352963496155","0.003989352963496155"
"909","0.004004926740890369","0.004004926740890369","0.004004926740890369"
"910","0.004001685997839862","0.004001685997839862","0.004001685997839862"
"911","0.004000604996690527","0.004000604996690527","0.004000604996690527"
"912","0.00400789846025873","0.00400789846025873","0.00400789846025873"
"913","0.004004531338675103","0.004004531338675103","0.004004531338675103"
"914","0.004002798113409274","0.004002798113409274","0.004002798113409274"
"915","0.003988899909018073","0.003988899909018073","0.003988899909018073"
"916","0.004009831682196818","0.004009831682196818","0.004009831682196818"
"917","0.0040101688500726596","0.0040101688500726596","0.0040101688500726596"
"918","0.004004003104152313","0.004004003104152313","0.004004003104152313"
"919","0.003994064817864758","0.003994064817864758","0.003994064817864758"
"920","0.003993579024002732","0.003993579024002732","0.003993579024002732"
"921","0.003997484913270455","0.003997484913270455","0.003997484913270455"
"922","0.003998226731103689","0.003998226731103689","0.003998226731103689"
"923","0.003994638340373058","0.003994638340373058","0.003994638340373058"
"924","0.004006670889793895","0.004006670889793895","0.004006670889793895"
"925","0.004001582633160676","0.004001582633160676","0.004001582633160676"
"926","0.004002337006871433","0.004002337006871433","0.004002337006871433"
"927","0.004001448486330143","0.004001448486330143","0.004001448486330143"
"928","0.003999142655326675","0.003999142655326675","0.003999142655326675"
"929","0.003999223884117479","0.003999223884117479","0.003999223884117479"
"930","0.0039907146541130105","0.0039907146541130105","0.0039907146541130105"
"931","0.0039994655501989955","0.0039994655501989955","0.0039994655501989955"
"932","0.00399526229739422","0.00399526229739422","0.00399526229739422"
"933","0.003994233156845439","0.003994233156845439","0.003994233156845439"
"934","0.00399291246382442","0.00399291246382442","0.00399291246382442"
"935","0.0039879519075232866","0.0039879519075232866","0.0039879519075232866"
"936","0.003993882023981617","0.003993882023981617","0.003993882023981617"
"937","0.003996562591055408","0.003996562591055408","0.003996562591055408"
"938","0.004000832232122775","0.004000832232122775","0.004000832232122775"
"939","0.003997438951046206","0.003997438951046206","0.003997438951046206"
"940","0.0039909934081758065","0.0039909934081758065","0.0039909934081758065"
"941","0.003990459508107354","0.003990459508107354","0.003990459508107354"
"942","0.003986248489430484","0.003986248489430484","0.003986248489430484"
"943","0.004000642390262025","0.004000642390262025","0.004000642390262025"
"944","0.0039922522264532745","0.0039922522264532745","0.0039922522264532745"
"945","0.003983252582353695","0.003983252582353695","0.003983252582353695"
"946","0.003998329096551363","0.003998329096551363","0.003998329096551363"
"947","0.003992654812464025","0.003992654812464025","0.003992654812464025"
"948","0.003981791237796036","0.003981791237796036","0.003981791237796036"
"949","0.003995966580987442","0.003995966580987442","0.003995966580987442"
"950","0.0039808076253393665","0.0039808076253393665","0.0039808076253393665"
"951","0.003980286906880792","0.003980286906880792","0.003980286906880792"
"952","0.003993937648677577","0.003993937648677577","0.003993937648677577"
"953","0.0039790252048987895","0.0039790252048987895","0.0039790252048987895"
"954","0.00398814759440332","0.00398814759440332","0.00398814759440332"
"955","0.003987320883121963","0.003987320883121963","0.003987320883121963"
"956","0.0039861602102367515","0.0039861602102367515","0.0039861602102367515"
"957","0.003983240829256829","0.003983240829256829","0.003983240829256829"
"958","0.003990027102796982","0.003990027102796982","0.003990027102796982"
"959","0.00399048428274303","0.00399048428274303","0.00399048428274303"
"960","0.003981662916582233","0.003981662916582233","0.003981662916582233"
"961","0.003989594112984681","0.003989594112984681","0.003989594112984681"
"962","0.003984263707631423","0.003984263707631423","0.003984263707631423"
"963","0.003996098016311104","0.003996098016311104","0.003996098016311104"
"964","0.003992161623803743","0.003992161623803743","0.003992161623803743"
"965","0.003980835635350862","0.003980835635350862","0.003980835635350862"
"966","0.003978536323605415","0.003978536323605415","0.003978536323605415"
"967","0.003984951622745332","0.003984951622745332","0.003984951622745332"
"968","0.003972535324768008","0.003972535324768008","0.003972535324768008"
"969","0.003985747886569395","0.003985747886569395","0.003985747886569395"
"970","0.003990971509968706","0.003990971509968706","0.003990971509968706"
"971","0.00398053747388379","0.00398053747388379","0.00398053747388379"
"972","0.003981130030297209","0.003981130030297209","0.003981130030297209"
"973","0.003985422990808729","0.003985422990808729","0.003985422990808729"
"974","0.003981881668247904","0.003981881668247904","0.003981881668247904"
"975","0.003985233241110109","0.003985233241110109","0.003985233241110109"
"976","0.003975124362720332","0.003975124362720332","0.003975124362720332"
"977","0.0039755284766821814","0.0039755284766821814","0.0039755284766821814"
"978","0.003981316617379586","0.003981316617379586","0.003981316617379586"
"979","0.0039841767138568684","0.0039841767138568684","0.0039841767138568684"
"980","0.003994690867936394","0.003994690867936394","0.003994690867936394"
"981","0.0039826936917961575","0.0039826936917961575","0.0039826936917961575"
"982","0.003998662808347338","0.003998662808347338","0.003998662808347338"
"983","0.003996809447320023","0.003996809447320023","0.003996809447320023"
"984","0.003980514445477941","0.003980514445477941","0.003980514445477941"
"985","0.003987955560054009","0.003987955560054009","0.003987955560054009"
"986","0.003974217409753085","0.003974217409753085","0.003974217409753085"
"987","0.0039721034675797755","0.0039721034675797755","0.0039721034675797755"
"988","0.003973802876619932","0.003973802876619932","0.003973802876619932"
"989","0.003985935378295835","0.003985935378295835","0.003985935378295835"
"990","0.003980080876014351","0.003980080876014351","0.003980080876014351"
"991","0.003980110598301205","0.003980110598301205","0.003980110598301205"
"992","0.0039749458665028214","0.0039749458665028214","0.0039749458665028214"
"993","0.003985523704614025","0.003985523704614025","0.003985523704614025"
"994","0.00398094228633757","0.00398094228633757","0.00398094228633757"
"995","0.00397622749490741","0.00397622749490741","0.00397622749490741"
"996","0.003968691824411508","0.003968691824411508","0.003968691824411508"
"997","0.0039784627927777665","0.0039784627927777665","0.0039784627927777665"
"998","0.003973186045186594","0.003973186045186594","0.003973186045186594"
"999","0.003970187998978266","0.003970187998978266","0.003970187998978266"
"1000","0.003986545903899241","0.003986545903899241","0.003986545903899241"
"1001","0.003965770799065164","0.003965770799065164","0.003965770799065164"
"1002","0.0039704462930482505","0.0039704462930482505","0.0039704462930482505"
"1003","0.003974964172812179","0.003974964172812179","0.003974964172812179"
"1004","0.0039816340286051854","0.0039816340286051854","0.0039816340286051854"
"1005","0.00398429280903656","0.00398429280903656","0.00398429280903656"
"1006","0.003983343313545144","0.003983343313545144","0.003983343313545144"
"1007","0.003977203273583048","0.003977203273583048","0.003977203273583048"
"1008","0.003982054416458898","0.003982054416458898","0.003982054416458898"
"1009","0.003971470755156285","0.003971470755156285","0.003971470755156285"
"1010","0.00398087123176083","0.00398087123176083","0.00398087123176083"
"1011","0.00396936921121475","0.00396936921121475","0.00396936921121475"
"1012","0.003973459596939695","0.003973459596939695","0.003973459596939695"
"1013","0.003974789782660082","0.003974789782660082","0.003974789782660082"
"1014","0.003966638714094491","0.003966638714094491","0.003966638714094491"
"1015","0.003967800589938027","0.003967800589938027","0.003967800589938027"
"1016","0.003984805836807936","0.003984805836807936","0.003984805836807936"
"1017","0.003962246041434507","0.003962246041434507","0.003962246041434507"
"1018","0.003973695692062999","0.003973695692062999","0.003973695692062999"
"1019","0.003981367250768623","0.003981367250768623","0.003981367250768623"
"1020","0.003989181806294558","0.003989181806294558","0.003989181806294558"
"1021","0.003973655679146759","0.003973655679146759","0.003973655679146759"
"1022","0.00397397067717975","0.00397397067717975","0.00397397067717975"
"1023","0.003958428426509879","0.003958428426509879","0.003958428426509879"
"1024","0.003968559756079533","0.003968559756079533","0.003968559756079533"
"1025","0.003978910332079977","0.003978910332079977","0.003978910332079977"
"1026","0.003976222743707088","0.003976222743707088","0.003976222743707088"
"1027","0.003975542880652938","0.003975542880652938","0.003975542880652938"
"1028","0.003964498845258883","0.003964498845258883","0.003964498845258883"
"1029","0.003968811967448953","0.003968811967448953","0.003968811967448953"
"1030","0.0039820198095791666","0.0039820198095791666","0.0039820198095791666"
"1031","0.003972794763588657","0.003972794763588657","0.003972794763588657"
"1032","0.003970797547178033","0.003970797547178033","0.003970797547178033"
"1033","0.003965957597150312","0.003965957597150312","0.003965957597150312"
"1034","0.003964960415032692","0.003964960415032692","0.003964960415032692"
"1035","0.003969142121301654","0.003969142121301654","0.003969142121301654"
"1036","0.003979580840677954","0.003979580840677954","0.003979580840677954"
"1037","0.0039736162895375555","0.0039736162895375555","0.0039736162895375555"
"1038","0.003973723549279384","0.003973723549279384","0.003973723549279384"
"1039","0.003966862505573469","0.003966862505573469","0.003966862505573469"
"1040","0.003951431686194458","0.003951431686194458","0.003951431686194458"
"1041","0.003965995575223739","0.003965995575223739","0.003965995575223739"
"1042","0.003962790787530442","0.003962790787530442","0.003962790787530442"
"1043","0.003963252124473608","0.003963252124473608","0.003963252124473608"
"1044","0.003972222160276336","0.003972222160276336","0.003972222160276336"
"1045","0.003968377658263004","0.003968377658263004","0.003968377658263004"
"1046","0.003963871706218924","0.003963871706218924","0.003963871706218924"
"1047","0.003972059210354928","0.003972059210354928","0.003972059210354928"
"1048","0.003962662582731961","0.003962662582731961","0.003962662582731961"
"1049","0.003963764470730287","0.003963764470730287","0.003963764470730287"
"1050","0.00396364455082221","0.00396364455082221","0.00396364455082221"
"1051","0.003963752499354693","0.003963752499354693","0.003963752499354693"
"1052","0.003965307320565141","0.003965307320565141","0.003965307320565141"
"1053","0.00395083092492617","0.00395083092492617","0.00395083092492617"
"1054","0.003974923555991457","0.003974923555991457","0.003974923555991457"
"1055","0.003976939605005707","0.003976939605005707","0.003976939605005707"
"1056","0.003969114698217406","0.003969114698217406","0.003969114698217406"
"1057","0.003973732202818307","0.003973732202818307","0.003973732202818307"
"1058","0.0039711873469059356","0.0039711873469059356","0.0039711873469059356"
"1059","0.003963544081974153","0.003963544081974153","0.003963544081974153"
"1060","0.00395657467985681","0.00395657467985681","0.00395657467985681"
"1061","0.003959136117676583","0.003959136117676583","0.003959136117676583"
"1062","0.003961152123035087","0.003961152123035087","0.003961152123035087"
"1063","0.003969793642075577","0.003969793642075577","0.003969793642075577"
"1064","0.003967715985102889","0.003967715985102889","0.003967715985102889"
"1065","0.003949636942707002","0.003949636942707002","0.003949636942707002"
"1066","0.00397187963972101","0.00397187963972101","0.00397187963972101"
"1067","0.003976045244295771","0.003976045244295771","0.003976045244295771"
"1068","0.0039705953701438075","0.0039705953701438075","0.0039705953701438075"
"1069","0.003967094077476456","0.003967094077476456","0.003967094077476456"
"1070","0.00396887863947389","0.00396887863947389","0.00396887863947389"
"1071","0.003963869314854189","0.003963869314854189","0.003963869314854189"
"1072","0.003948418069436836","0.003948418069436836","0.003948418069436836"
"1073","0.003961454577317151","0.003961454577317151","0.003961454577317151"
"1074","0.003961190857808106","0.003961190857808106","0.003961190857808106"
"1075","0.003951605681019525","0.003951605681019525","0.003951605681019525"
"1076","0.003967931600830828","0.003967931600830828","0.003967931600830828"
"1077","0.0039602103643119335","0.0039602103643119335","0.0039602103643119335"
"1078","0.003960727076143182","0.003960727076143182","0.003960727076143182"
"1079","0.0039649899990763515","0.0039649899990763515","0.0039649899990763515"
"1080","0.003964377380422472","0.003964377380422472","0.003964377380422472"
"1081","0.003952582136359221","0.003952582136359221","0.003952582136359221"
"1082","0.0039606763869718025","0.0039606763869718025","0.0039606763869718025"
"1083","0.00395047222264111","0.00395047222264111","0.00395047222264111"
"1084","0.003959809257745898","0.003959809257745898","0.003959809257745898"
"1085","0.003953809076241062","0.003953809076241062","0.003953809076241062"
"1086","0.003965330198601198","0.003965330198601198","0.003965330198601198"
"1087","0.003963737874679889","0.003963737874679889","0.003963737874679889"
"1088","0.00395947372696052","0.00395947372696052","0.00395947372696052"
"1089","0.003968568819497402","0.003968568819497402","0.003968568819497402"
"1090","0.003958998733044912","0.003958998733044912","0.003958998733044912"
"1091","0.003951696662018851","0.003951696662018851","0.003951696662018851"
"1092","0.003958177626676236","0.003958177626676236","0.003958177626676236"
"1093","0.0039525451308387955","0.0039525451308387955","0.0039525451308387955"
"1094","0.003955709617002867","0.003955709617002867","0.003955709617002867"
"1095","0.0039510160956221325","0.0039510160956221325","0.0039510160956221325"
"1096","0.003953782041207887","0.003953782041207887","0.003953782041207887"
"1097","0.003957351053638074","0.003957351053638074","0.003957351053638074"
"1098","0.003948244474789438","0.003948244474789438","0.003948244474789438"
"1099","0.003948165981758696","0.003948165981758696","0.003948165981758696"
"1100","0.003957261396863032","0.003957261396863032","0.003957261396863032"
"1101","0.003966785244604883","0.003966785244604883","0.003966785244604883"
"1102","0.0039544783455009265","0.0039544783455009265","0.0039544783455009265"
"1103","0.003957515601844837","0.003957515601844837","0.003957515601844837"
"1104","0.003954532791491753","0.003954532791491753","0.003954532791491753"
"1105","0.003951129037886858","0.003951129037886858","0.003951129037886858"
"1106","0.003966344573806661","0.003966344573806661","0.003966344573806661"
"1107","0.003955400022581064","0.003955400022581064","0.003955400022581064"
"1108","0.003951749192007507","0.003951749192007507","0.003951749192007507"
"1109","0.003957837439277985","0.003957837439277985","0.003957837439277985"
"1110","0.003949618357485936","0.003949618357485936","0.003949618357485936"
"1111","0.003949680149768635","0.003949680149768635","0.003949680149768635"
"1112","0.00394327813895264","0.00394327813895264","0.00394327813895264"
"1113","0.0039467017850256525","0.0039467017850256525","0.0039467017850256525"
"1114","0.003956109595795472","0.003956109595795472","0.003956109595795472"
"1115","0.003957314368259783","0.003957314368259783","0.003957314368259783"
"1116","0.003956086203591743","0.003956086203591743","0.003956086203591743"
"1117","0.003949568320725423","0.003949568320725423","0.003949568320725423"
"1118","0.0039505068634753115","0.0039505068634753115","0.0039505068634753115"
"1119","0.003950756171737642","0.003950756171737642","0.003950756171737642"
"1120","0.003955415607682274","0.003955415607682274","0.003955415607682274"
"1121","0.003951650969005034","0.003951650969005034","0.003951650969005034"
"1122","0.003959246103477199","0.003959246103477199","0.003959246103477199"
"1123","0.00395849221968092","0.00395849221968092","0.00395849221968092"
"1124","0.003947518576751463","0.003947518576751463","0.003947518576751463"
"1125","0.0039450163312722","0.0039450163312722","0.0039450163312722"
"1126","0.003951445304361793","0.003951445304361793","0.003951445304361793"
"1127","0.003942228865829141","0.003942228865829141","0.003942228865829141"
"1128","0.003939297103594678","0.003939297103594678","0.003939297103594678"
"1129","0.003949530003107308","0.003949530003107308","0.003949530003107308"
