"Step","supervised_test_lr:0.00025 - svl_test/Loss/train","supervised_test_lr:0.00025 - svl_test/Loss/train__MIN","supervised_test_lr:0.00025 - svl_test/Loss/train__MAX","supervised_test_lr:1e-05 - svl_test/Loss/train","supervised_test_lr:1e-05 - svl_test/Loss/train__MIN","supervised_test_lr:1e-05 - svl_test/Loss/train__MAX","supervised_test_lr:5e-05 - svl_test/Loss/train","supervised_test_lr:5e-05 - svl_test/Loss/train__MIN","supervised_test_lr:5e-05 - svl_test/Loss/train__MAX","supervised_test_lr:0.0001 - svl_test/Loss/train","supervised_test_lr:0.0001 - svl_test/Loss/train__MIN","supervised_test_lr:0.0001 - svl_test/Loss/train__MAX","supervised_test_lr:0.0005 - svl_test/Loss/train","supervised_test_lr:0.0005 - svl_test/Loss/train__MIN","supervised_test_lr:0.0005 - svl_test/Loss/train__MAX"
"1376","0.003942059078932895","0.003942059078932895","0.003942059078932895","0.005673107259402362","0.005673107259402362","0.005673107259402362","0.004345911554992199","0.004345911554992199","0.004345911554992199","0.004086156814688972","0.004086156814688972","0.004086156814688972","0.0039048773251124658","0.0039048773251124658","0.0039048773251124658"
"1377","0.0039519884837015224","0.0039519884837015224","0.0039519884837015224","0.005669004734954797","0.005669004734954797","0.005669004734954797","0.004345509863924235","0.004345509863924235","0.004345509863924235","0.004089429336697019","0.004089429336697019","0.004089429336697019","0.0039076791508705355","0.0039076791508705355","0.0039076791508705355"
"1378","0.003937102507431216","0.003937102507431216","0.003937102507431216","0.005672043878197049","0.005672043878197049","0.005672043878197049","0.004354374371663046","0.004354374371663046","0.004354374371663046","0.004087583118234761","0.004087583118234761","0.004087583118234761","0.003905724673434937","0.003905724673434937","0.003905724673434937"
"1379","0.003930944806294671","0.003930944806294671","0.003930944806294671","0.00567911917460151","0.00567911917460151","0.00567911917460151","0.00434401953437676","0.00434401953437676","0.00434401953437676","0.004087862124530754","0.004087862124530754","0.004087862124530754","0.003914527769666165","0.003914527769666165","0.003914527769666165"
"1380","0.003945497075619642","0.003945497075619642","0.003945497075619642","0.005669325890873249","0.005669325890873249","0.005669325890873249","0.00434708686467881","0.00434708686467881","0.00434708686467881","0.004084166529840634","0.004084166529840634","0.004084166529840634","0.0038945978133900403","0.0038945978133900403","0.0038945978133900403"
"1381","0.003938740926969331","0.003938740926969331","0.003938740926969331","0.005669971995909388","0.005669971995909388","0.005669971995909388","0.004343117034295574","0.004343117034295574","0.004343117034295574","0.004093288058356848","0.004093288058356848","0.004093288058356848","0.003909042226344657","0.003909042226344657","0.003909042226344657"
"1382","0.0039413493213942274","0.0039413493213942274","0.0039413493213942274","0.005668832964147441","0.005668832964147441","0.005668832964147441","0.004348381199330713","0.004348381199330713","0.004348381199330713","0.004073520399591264","0.004073520399591264","0.004073520399591264","0.003912965708877891","0.003912965708877891","0.003912965708877891"
"1383","0.003942677950059685","0.003942677950059685","0.003942677950059685","0.005664063001556012","0.005664063001556012","0.005664063001556012","0.00434315992364039","0.00434315992364039","0.00434315992364039","0.004084979414377206","0.004084979414377206","0.004084979414377206","0.003910782829431507","0.003910782829431507","0.003910782829431507"
"1384","0.003937512602230224","0.003937512602230224","0.003937512602230224","0.0056630109611433","0.0056630109611433","0.0056630109611433","0.004348644957644865","0.004348644957644865","0.004348644957644865","0.004085264299646951","0.004085264299646951","0.004085264299646951","0.003912212906773978","0.003912212906773978","0.003912212906773978"
"1385","0.003936173901214109","0.003936173901214109","0.003936173901214109","0.005674115804140456","0.005674115804140456","0.005674115804140456","0.004337527570896782","0.004337527570896782","0.004337527570896782","0.0040823640568608726","0.0040823640568608726","0.0040823640568608726","0.00390650952613214","0.00390650952613214","0.00390650952613214"
"1386","0.003934716645744629","0.003934716645744629","0.003934716645744629","0.005662055002176203","0.005662055002176203","0.005662055002176203","0.004336207974120043","0.004336207974120043","0.004336207974120043","0.004079397634389655","0.004079397634389655","0.004079397634389655","0.0039026438122770437","0.0039026438122770437","0.0039026438122770437"
"1387","0.003936203516786918","0.003936203516786918","0.003936203516786918","0.0056601022321653245","0.0056601022321653245","0.0056601022321653245","0.0043371329132545116","0.0043371329132545116","0.0043371329132545116","0.004082160856341943","0.004082160856341943","0.004082160856341943","0.003908262064214796","0.003908262064214796","0.003908262064214796"
"1388","0.003942667171941139","0.003942667171941139","0.003942667171941139","0.005673556122928858","0.005673556122928858","0.005673556122928858","0.004331834250479005","0.004331834250479005","0.004331834250479005","0.0040858633316626465","0.0040858633316626465","0.0040858633316626465","0.003906268211721908","0.003906268211721908","0.003906268211721908"
"1389","0.00394385480224931","0.00394385480224931","0.00394385480224931","0.00567306005784","0.00567306005784","0.00567306005784","0.004342568199111459","0.004342568199111459","0.004342568199111459","0.004084096442966256","0.004084096442966256","0.004084096442966256","0.0039093780966747245","0.0039093780966747245","0.0039093780966747245"
"1390","0.003958401059207972","0.003958401059207972","0.003958401059207972","0.00567500962157889","0.00567500962157889","0.00567500962157889","0.004341838187732113","0.004341838187732113","0.004341838187732113","0.004089094523806125","0.004089094523806125","0.004089094523806125","0.003920662517581756","0.003920662517581756","0.003920662517581756"
"1391","0.003940335904189851","0.003940335904189851","0.003940335904189851","0.005655832123011351","0.005655832123011351","0.005655832123011351","0.004337159029091708","0.004337159029091708","0.004337159029091708","0.004079454549355432","0.004079454549355432","0.004079454549355432","0.003901628209860064","0.003901628209860064","0.003901628209860064"
"1392","0.003933970804306834","0.003933970804306834","0.003933970804306834","0.005656926606510145","0.005656926606510145","0.005656926606510145","0.004332116557634436","0.004332116557634436","0.004332116557634436","0.004086884834881251","0.004086884834881251","0.004086884834881251","0.003897199918962239","0.003897199918962239","0.003897199918962239"
"1393","0.0039376028410818735","0.0039376028410818735","0.0039376028410818735","0.005659539790940471","0.005659539790940471","0.005659539790940471","0.004347132829328378","0.004347132829328378","0.004347132829328378","0.004079494909092318","0.004079494909092318","0.004079494909092318","0.003910799702377214","0.003910799702377214","0.003910799702377214"
"1394","0.003942651945787172","0.003942651945787172","0.003942651945787172","0.0056559949201376485","0.0056559949201376485","0.0056559949201376485","0.0043349424183058245","0.0043349424183058245","0.0043349424183058245","0.004084117482610357","0.004084117482610357","0.004084117482610357","0.003906421499171604","0.003906421499171604","0.003906421499171604"
"1395","0.003936282378466179","0.003936282378466179","0.003936282378466179","0.005653897547745146","0.005653897547745146","0.005653897547745146","0.004339397433795966","0.004339397433795966","0.004339397433795966","0.004099188231824276","0.004099188231824276","0.004099188231824276","0.0039040952445551134","0.0039040952445551134","0.0039040952445551134"
"1396","0.00393856837763451","0.00393856837763451","0.00393856837763451","0.005657361000582266","0.005657361000582266","0.005657361000582266","0.004340994453135257","0.004340994453135257","0.004340994453135257","0.00408076896565035","0.00408076896565035","0.00408076896565035","0.0038968131581592993","0.0038968131581592993","0.0038968131581592993"
"1397","0.003938774042277752","0.003938774042277752","0.003938774042277752","0.005651837418554351","0.005651837418554351","0.005651837418554351","0.004336014428796868","0.004336014428796868","0.004336014428796868","0.004082310724091561","0.004082310724091561","0.004082310724091561","0.0039025336712559997","0.0039025336712559997","0.0039025336712559997"
"1398","0.003936907084910975","0.003936907084910975","0.003936907084910975","0.005654571975658958","0.005654571975658958","0.005654571975658958","0.004339540687700112","0.004339540687700112","0.004339540687700112","0.004077880097611342","0.004077880097611342","0.004077880097611342","0.0038947585780988447","0.0038947585780988447","0.0038947585780988447"
"1399","0.003941119840116396","0.003941119840116396","0.003941119840116396","0.005662245520701011","0.005662245520701011","0.005662245520701011","0.004343507049876886","0.004343507049876886","0.004343507049876886","0.004079833515182448","0.004079833515182448","0.004079833515182448","0.0039061735030069635","0.0039061735030069635","0.0039061735030069635"
"1400","0.003932344193647926","0.003932344193647926","0.003932344193647926","0.005650231115093145","0.005650231115093145","0.005650231115093145","0.0043329962936695665","0.0043329962936695665","0.0043329962936695665","0.004081099422667951","0.004081099422667951","0.004081099422667951","0.003901063624653034","0.003901063624653034","0.003901063624653034"
"1401","0.003929694190446753","0.003929694190446753","0.003929694190446753","0.005653232631933254","0.005653232631933254","0.005653232631933254","0.004339186508635369","0.004339186508635369","0.004339186508635369","0.004080171570725118","0.004080171570725118","0.004080171570725118","0.003892036618102187","0.003892036618102187","0.003892036618102187"
"1402","0.003938102893395505","0.003938102893395505","0.003938102893395505","0.005664166300751579","0.005664166300751579","0.005664166300751579","0.004342488818413888","0.004342488818413888","0.004342488818413888","0.004077460510112966","0.004077460510112966","0.004077460510112966","0.0039038710553237856","0.0039038710553237856","0.0039038710553237856"
"1403","0.0039283341126671685","0.0039283341126671685","0.0039283341126671685","0.005646272819528046","0.005646272819528046","0.005646272819528046","0.004332377264897029","0.004332377264897029","0.004332377264897029","0.00407470966213926","0.00407470966213926","0.00407470966213926","0.0038986696818028577","0.0038986696818028577","0.0038986696818028577"
"1404","0.003931956394808367","0.003931956394808367","0.003931956394808367","0.005650153563086254","0.005650153563086254","0.005650153563086254","0.004337608285519916","0.004337608285519916","0.004337608285519916","0.0040806423567119054","0.0040806423567119054","0.0040806423567119054","0.0038992139113058024","0.0038992139113058024","0.0038992139113058024"
"1405","0.003937566381258269","0.003937566381258269","0.003937566381258269","0.005654885438464892","0.005654885438464892","0.005654885438464892","0.004321700112389711","0.004321700112389711","0.004321700112389711","0.004078644138644449","0.004078644138644449","0.004078644138644449","0.003904117867932655","0.003904117867932655","0.003904117867932655"
"1406","0.0039346102882215446","0.0039346102882215446","0.0039346102882215446","0.005652781706885435","0.005652781706885435","0.005652781706885435","0.0043427242344478145","0.0043427242344478145","0.0043427242344478145","0.004068663047898251","0.004068663047898251","0.004068663047898251","0.0038897826088941656","0.0038897826088941656","0.0038897826088941656"
"1407","0.003937663044780493","0.003937663044780493","0.003937663044780493","0.0056512656980582205","0.0056512656980582205","0.0056512656980582205","0.004330744297476485","0.004330744297476485","0.004330744297476485","0.004092166030507845","0.004092166030507845","0.004092166030507845","0.003897768610234683","0.003897768610234683","0.003897768610234683"
"1408","0.003925063293233204","0.003925063293233204","0.003925063293233204","0.005647018100717105","0.005647018100717105","0.005647018100717105","0.004337907662071909","0.004337907662071909","0.004337907662071909","0.0040750962240660256","0.0040750962240660256","0.0040750962240660256","0.003893631733565902","0.003893631733565902","0.003893631733565902"
"1409","0.0039352956737275235","0.0039352956737275235","0.0039352956737275235","0.00564095030616348","0.00564095030616348","0.00564095030616348","0.004330468999493557","0.004330468999493557","0.004330468999493557","0.004088319668274683","0.004088319668274683","0.004088319668274683","0.003898532811338858","0.003898532811338858","0.003898532811338858"
"1410","0.003942482745818173","0.003942482745818173","0.003942482745818173","0.005646741721041811","0.005646741721041811","0.005646741721041811","0.004330999344044055","0.004330999344044055","0.004330999344044055","0.004070691810435771","0.004070691810435771","0.004070691810435771","0.0038989669337752275","0.0038989669337752275","0.0038989669337752275"
"1411","0.003946326360164676","0.003946326360164676","0.003946326360164676","0.005654090617705758","0.005654090617705758","0.005654090617705758","0.00433660645406538","0.00433660645406538","0.00433660645406538","0.004081379433046095","0.004081379433046095","0.004081379433046095","0.003919758593838196","0.003919758593838196","0.003919758593838196"
"1412","0.00393244790029712","0.00393244790029712","0.00393244790029712","0.005648481397656724","0.005648481397656724","0.005648481397656724","0.004330652955104597","0.004330652955104597","0.004330652955104597","0.0040783044945177","0.0040783044945177","0.0040783044945177","0.0038931735640896172","0.0038931735640896172","0.0038931735640896172"
"1413","0.00393323840641339","0.00393323840641339","0.00393323840641339","0.005647748422537309","0.005647748422537309","0.005647748422537309","0.004332172296320398","0.004332172296320398","0.004332172296320398","0.004074879897719559","0.004074879897719559","0.004074879897719559","0.0039024520010570996","0.0039024520010570996","0.0039024520010570996"
"1414","0.003937380274389095","0.003937380274389095","0.003937380274389095","0.00565899246915554","0.00565899246915554","0.00565899246915554","0.004329595181237285","0.004329595181237285","0.004329595181237285","0.004076743352925405","0.004076743352925405","0.004076743352925405","0.0038999593428646526","0.0038999593428646526","0.0038999593428646526"
"1415","0.003929839183304769","0.003929839183304769","0.003929839183304769","0.0056455000303685665","0.0056455000303685665","0.0056455000303685665","0.004331588672357611","0.004331588672357611","0.004331588672357611","0.004070502395431201","0.004070502395431201","0.004070502395431201","0.003896590579339924","0.003896590579339924","0.003896590579339924"
"1416","0.003935267248986444","0.003935267248986444","0.003935267248986444","0.005646116929710843","0.005646116929710843","0.005646116929710843","0.004331531299006504","0.004331531299006504","0.004331531299006504","0.004074468643617972","0.004074468643617972","0.004074468643617972","0.0038994798330046856","0.0038994798330046856","0.0038994798330046856"
"1417","0.003953455159110793","0.003953455159110793","0.003953455159110793","0.00564865533184881","0.00564865533184881","0.00564865533184881","0.00433353561675176","0.00433353561675176","0.00433353561675176","0.0040759476347981645","0.0040759476347981645","0.0040759476347981645","0.00391396893246565","0.00391396893246565","0.00391396893246565"
"1418","0.003937074080264817","0.003937074080264817","0.003937074080264817","0.005643948248083082","0.005643948248083082","0.005643948248083082","0.004337241388081263","0.004337241388081263","0.004337241388081263","0.004067006278395032","0.004067006278395032","0.004067006278395032","0.0039054890269956863","0.0039054890269956863","0.0039054890269956863"
"1419","0.0039396729722890695","0.0039396729722890695","0.0039396729722890695","0.005645885685225949","0.005645885685225949","0.005645885685225949","0.004323045761945347","0.004323045761945347","0.004323045761945347","0.004071214335757152","0.004071214335757152","0.004071214335757152","0.0039003083293209784","0.0039003083293209784","0.0039003083293209784"
"1420","0.003930809526840069","0.003930809526840069","0.003930809526840069","0.005649553514861812","0.005649553514861812","0.005649553514861812","0.004340627575099158","0.004340627575099158","0.004340627575099158","0.0040663645607613335","0.0040663645607613335","0.0040663645607613335","0.0039012140866058567","0.0039012140866058567","0.0039012140866058567"
"1421","0.003929582109170345","0.003929582109170345","0.003929582109170345","0.005643844614193465","0.005643844614193465","0.005643844614193465","0.004327367152048585","0.004327367152048585","0.004327367152048585","0.0040783471073761275","0.0040783471073761275","0.0040783471073761275","0.003895802794431802","0.003895802794431802","0.003895802794431802"
"1422","0.003936697309351682","0.003936697309351682","0.003936697309351682","0.005641081433471602","0.005641081433471602","0.005641081433471602","0.004323415133209589","0.004323415133209589","0.004323415133209589","0.004078808665023341","0.004078808665023341","0.004078808665023341","0.003908252493905214","0.003908252493905214","0.003908252493905214"
"1423","0.003932026280381251","0.003932026280381251","0.003932026280381251","0.005637517795548774","0.005637517795548774","0.005637517795548774","0.004321757922298275","0.004321757922298275","0.004321757922298275","0.004071696782678676","0.004071696782678676","0.004071696782678676","0.0038942053045805856","0.0038942053045805856","0.0038942053045805856"
"1424","0.0039353021493298","0.0039353021493298","0.0039353021493298","0.005637007697562997","0.005637007697562997","0.005637007697562997","0.0043274167595275985","0.0043274167595275985","0.0043274167595275985","0.004083039547064497","0.004083039547064497","0.004083039547064497","0.003907843095172818","0.003907843095172818","0.003907843095172818"
"1425","0.003948252713598777","0.003948252713598777","0.003948252713598777","0.005636295526831721","0.005636295526831721","0.005636295526831721","0.004324806165338184","0.004324806165338184","0.004324806165338184","0.004077111016764927","0.004077111016764927","0.004077111016764927","0.0039050176371044167","0.0039050176371044167","0.0039050176371044167"
"1426","0.003936605251510628","0.003936605251510628","0.003936605251510628","0.005642311041204569","0.005642311041204569","0.005642311041204569","0.004324686786276288","0.004324686786276288","0.004324686786276288","0.004075755675633748","0.004075755675633748","0.004075755675633748","0.003901788278502257","0.003901788278502257","0.003901788278502257"
"1427","0.0039285517583872815","0.0039285517583872815","0.0039285517583872815","0.005640476864452164","0.005640476864452164","0.005640476864452164","0.0043175188087237375","0.0043175188087237375","0.0043175188087237375","0.004082367998004581","0.004082367998004581","0.004082367998004581","0.00390476694398482","0.00390476694398482","0.00390476694398482"
"1428","0.0039432059760050224","0.0039432059760050224","0.0039432059760050224","0.005647048805258237","0.005647048805258237","0.005647048805258237","0.004326645236384745","0.004326645236384745","0.004326645236384745","0.004071140928620783","0.004071140928620783","0.004071140928620783","0.003904911148614095","0.003904911148614095","0.003904911148614095"
"1429","0.003928675963834394","0.003928675963834394","0.003928675963834394","0.005635947430467543","0.005635947430467543","0.005635947430467543","0.004334613811806776","0.004334613811806776","0.004334613811806776","0.004060963447651981","0.004060963447651981","0.004060963447651981","0.0038990675432917974","0.0038990675432917974","0.0038990675432917974"
"1430","0.0039420838802470826","0.0039420838802470826","0.0039420838802470826","0.005633950985308426","0.005633950985308426","0.005633950985308426","0.004323336189069475","0.004323336189069475","0.004323336189069475","0.004064692167351798","0.004064692167351798","0.004064692167351798","0.003904414790061613","0.003904414790061613","0.003904414790061613"
"1431","0.003934807959012687","0.003934807959012687","0.003934807959012687","0.005630668136291206","0.005630668136291206","0.005630668136291206","0.0043294415809214115","0.0043294415809214115","0.0043294415809214115","0.004068909334212852","0.004068909334212852","0.004068909334212852","0.0038992951473725648","0.0038992951473725648","0.0038992951473725648"
"1432","0.003926389952539466","0.003926389952539466","0.003926389952539466","0.005633618003533532","0.005633618003533532","0.005633618003533532","0.004320095496950671","0.004320095496950671","0.004320095496950671","0.004076017602831901","0.004076017602831901","0.004076017602831901","0.0038863841643130095","0.0038863841643130095","0.0038863841643130095"
"1433","0.003930174983300579","0.003930174983300579","0.003930174983300579","0.005637016811912569","0.005637016811912569","0.005637016811912569","0.0043339406499095885","0.0043339406499095885","0.0043339406499095885","0.004066022091137711","0.004066022091137711","0.004066022091137711","0.0039007540472084656","0.0039007540472084656","0.0039007540472084656"
"1434","0.00394249452559355","0.00394249452559355","0.00394249452559355","0.00564058413146995","0.00564058413146995","0.00564058413146995","0.004321511786353464","0.004321511786353464","0.004321511786353464","0.004063107347368107","0.004063107347368107","0.004063107347368107","0.0039030164795500846","0.0039030164795500846","0.0039030164795500846"
"1435","0.003933198417750343","0.003933198417750343","0.003933198417750343","0.005637588207415926","0.005637588207415926","0.005637588207415926","0.004326381482921231","0.004326381482921231","0.004326381482921231","0.0040634560597633635","0.0040634560597633635","0.0040634560597633635","0.0039009640022413805","0.0039009640022413805","0.0039009640022413805"
"1436","0.003929134822101332","0.003929134822101332","0.003929134822101332","0.005628507220535539","0.005628507220535539","0.005628507220535539","0.004329679562943056","0.004329679562943056","0.004329679562943056","0.004077366698766127","0.004077366698766127","0.004077366698766127","0.0039049900515237823","0.0039049900515237823","0.0039049900515237823"
"1437","0.003926084422952651","0.003926084422952651","0.003926084422952651","0.005634172581873524","0.005634172581873524","0.005634172581873524","0.004324271940276958","0.004324271940276958","0.004324271940276958","0.004054614835088917","0.004054614835088917","0.004054614835088917","0.003898535464638068","0.003898535464638068","0.003898535464638068"
"1438","0.003925861880513064","0.003925861880513064","0.003925861880513064","0.005634225211300266","0.005634225211300266","0.005634225211300266","0.004323575519568597","0.004323575519568597","0.004323575519568597","0.0040728253685908085","0.0040728253685908085","0.0040728253685908085","0.0038922282886536172","0.0038922282886536172","0.0038922282886536172"
"1439","0.003939395360551619","0.003939395360551619","0.003939395360551619","0.0056383473323270055","0.0056383473323270055","0.0056383473323270055","0.004326888942159712","0.004326888942159712","0.004326888942159712","0.004067734693914342","0.004067734693914342","0.004067734693914342","0.003909285374296208","0.003909285374296208","0.003909285374296208"
"1440","0.003927477611190018","0.003927477611190018","0.003927477611190018","0.005639326656819321","0.005639326656819321","0.005639326656819321","0.0043275631905999035","0.0043275631905999035","0.0043275631905999035","0.004063034842450482","0.004063034842450482","0.004063034842450482","0.003897589422801199","0.003897589422801199","0.003897589422801199"
"1441","0.003929711732780561","0.003929711732780561","0.003929711732780561","0.005629663743699591","0.005629663743699591","0.005629663743699591","0.00432878813201872","0.00432878813201872","0.00432878813201872","0.00406762683269335","0.00406762683269335","0.00406762683269335","0.0039027524932559268","0.0039027524932559268","0.0039027524932559268"
"1442","0.003932729909138288","0.003932729909138288","0.003932729909138288","0.005631826978060417","0.005631826978060417","0.005631826978060417","0.004322529173805378","0.004322529173805378","0.004322529173805378","0.004064794428510747","0.004064794428510747","0.004064794428510747","0.0038982410624157637","0.0038982410624157637","0.0038982410624157637"
"1443","0.003934751708584372","0.003934751708584372","0.003934751708584372","0.00563797666109167","0.00563797666109167","0.00563797666109167","0.004330954543547705","0.004330954543547705","0.004330954543547705","0.004074068320430039","0.004074068320430039","0.004074068320430039","0.003904161106523437","0.003904161106523437","0.003904161106523437"
"1444","0.003931478454129926","0.003931478454129926","0.003931478454129926","0.005629700104085107","0.005629700104085107","0.005629700104085107","0.004317638537031598","0.004317638537031598","0.004317638537031598","0.00407149524835404","0.00407149524835404","0.00407149524835404","0.0038846761938960603","0.0038846761938960603","0.0038846761938960603"
"1445","0.003932658806055163","0.003932658806055163","0.003932658806055163","0.005625129895634018","0.005625129895634018","0.005625129895634018","0.004322708273927371","0.004322708273927371","0.004322708273927371","0.004064093162014615","0.004064093162014615","0.004064093162014615","0.0039007943923934363","0.0039007943923934363","0.0039007943923934363"
"1446","0.003935115681088064","0.003935115681088064","0.003935115681088064","0.005625336246642594","0.005625336246642594","0.005625336246642594","0.004317840372095816","0.004317840372095816","0.004317840372095816","0.00406778779385301","0.00406778779385301","0.00406778779385301","0.003897690684728635","0.003897690684728635","0.003897690684728635"
"1447","0.003937274879717734","0.003937274879717734","0.003937274879717734","0.005634765252276945","0.005634765252276945","0.005634765252276945","0.004307510098442435","0.004307510098442435","0.004307510098442435","0.004060318480090548","0.004060318480090548","0.004060318480090548","0.0039012746298491643","0.0039012746298491643","0.0039012746298491643"
"1448","0.003926917522524794","0.003926917522524794","0.003926917522524794","0.00561866177789246","0.00561866177789246","0.00561866177789246","0.0043164388528869795","0.0043164388528869795","0.0043164388528869795","0.004078668297249048","0.004078668297249048","0.004078668297249048","0.003894348725831757","0.003894348725831757","0.003894348725831757"
"1449","0.003928590912740522","0.003928590912740522","0.003928590912740522","0.005621352882978196","0.005621352882978196","0.005621352882978196","0.004311165985806535","0.004311165985806535","0.004311165985806535","0.004068181655990581","0.004068181655990581","0.004068181655990581","0.003897651612836247","0.003897651612836247","0.003897651612836247"
"1450","0.003929644789119872","0.003929644789119872","0.003929644789119872","0.005614455711717407","0.005614455711717407","0.005614455711717407","0.0043203171420221525","0.0043203171420221525","0.0043203171420221525","0.004076140910910908","0.004076140910910908","0.004076140910910908","0.0038922895206875787","0.0038922895206875787","0.0038922895206875787"
"1451","0.003931125094823074","0.003931125094823074","0.003931125094823074","0.005621362404781394","0.005621362404781394","0.005621362404781394","0.0043208582064835355","0.0043208582064835355","0.0043208582064835355","0.00406632946881776","0.00406632946881776","0.00406632946881776","0.003898866765666753","0.003898866765666753","0.003898866765666753"
"1452","0.003935178019067583","0.003935178019067583","0.003935178019067583","0.005624526820611209","0.005624526820611209","0.005624526820611209","0.004307675995126677","0.004307675995126677","0.004307675995126677","0.004068999825297699","0.004068999825297699","0.004068999825297699","0.003895189171695771","0.003895189171695771","0.003895189171695771"
"1453","0.003939850059396122","0.003939850059396122","0.003939850059396122","0.005625104963352594","0.005625104963352594","0.005625104963352594","0.004315863217925653","0.004315863217925653","0.004315863217925653","0.0040737511493110405","0.0040737511493110405","0.0040737511493110405","0.0039015656681537316","0.0039015656681537316","0.0039015656681537316"
"1454","0.003930109021894168","0.003930109021894168","0.003930109021894168","0.0056308752100449055","0.0056308752100449055","0.0056308752100449055","0.004304889536191088","0.004304889536191088","0.004304889536191088","0.004066989264780811","0.004066989264780811","0.004066989264780811","0.0039003782536989697","0.0039003782536989697","0.0039003782536989697"
"1455","0.0039287166340121376","0.0039287166340121376","0.0039287166340121376","0.00562372338026762","0.00562372338026762","0.00562372338026762","0.004317809269802335","0.004317809269802335","0.004317809269802335","0.00405943382793339","0.00405943382793339","0.00405943382793339","0.00390855893783737","0.00390855893783737","0.00390855893783737"
"1456","0.003933443294954486","0.003933443294954486","0.003933443294954486","0.005623594484253165","0.005623594484253165","0.005623594484253165","0.004308420878563386","0.004308420878563386","0.004308420878563386","0.00405911248284004","0.00405911248284004","0.00405911248284004","0.003896249635242081","0.003896249635242081","0.003896249635242081"
"1457","0.003941987177919752","0.003941987177919752","0.003941987177919752","0.005623265499404321","0.005623265499404321","0.005623265499404321","0.004304543370380998","0.004304543370380998","0.004304543370380998","0.004061862270949253","0.004061862270949253","0.004061862270949253","0.0038967039460355104","0.0038967039460355104","0.0038967039460355104"
"1458","0.003921968457386053","0.003921968457386053","0.003921968457386053","0.00562275080786397","0.00562275080786397","0.00562275080786397","0.0043137486597212655","0.0043137486597212655","0.0043137486597212655","0.004066907723123829","0.004066907723123829","0.004066907723123829","0.0038859289343236014","0.0038859289343236014","0.0038859289343236014"
"1459","0.003921748337840351","0.003921748337840351","0.003921748337840351","0.005614708235953003","0.005614708235953003","0.005614708235953003","0.004308333809603937","0.004308333809603937","0.004308333809603937","0.004066853912566633","0.004066853912566633","0.004066853912566633","0.0038823247959953733","0.0038823247959953733","0.0038823247959953733"
"1460","0.003936183289624751","0.003936183289624751","0.003936183289624751","0.0056149914356259005","0.0056149914356259005","0.0056149914356259005","0.004313369140921471","0.004313369140921471","0.004313369140921471","0.004053889975087562","0.004053889975087562","0.004053889975087562","0.003888803575440155","0.003888803575440155","0.003888803575440155"
"1461","0.003921467000812602","0.003921467000812602","0.003921467000812602","0.005618410514822851","0.005618410514822851","0.005618410514822851","0.004307861614506692","0.004307861614506692","0.004307861614506692","0.004068202336687439","0.004068202336687439","0.004068202336687439","0.0039026683443807997","0.0039026683443807997","0.0039026683443807997"
"1462","0.003926095416924606","0.003926095416924606","0.003926095416924606","0.0056102882663253695","0.0056102882663253695","0.0056102882663253695","0.004317050290410407","0.004317050290410407","0.004317050290410407","0.004076061042724177","0.004076061042724177","0.004076061042724177","0.0038822633117282144","0.0038822633117282144","0.0038822633117282144"
"1463","0.003928662064330031","0.003928662064330031","0.003928662064330031","0.005616388438890378","0.005616388438890378","0.005616388438890378","0.004301063740664783","0.004301063740664783","0.004301063740664783","0.004058251094344693","0.004058251094344693","0.004058251094344693","0.003895948650703455","0.003895948650703455","0.003895948650703455"
"1464","0.003916240125060237","0.003916240125060237","0.003916240125060237","0.005609994725091383","0.005609994725091383","0.005609994725091383","0.004312435199002114","0.004312435199002114","0.004312435199002114","0.004063197644427419","0.004063197644427419","0.004063197644427419","0.003888217766264764","0.003888217766264764","0.003888217766264764"
"1465","0.003931099835123557","0.003931099835123557","0.003931099835123557","0.005616049466577048","0.005616049466577048","0.005616049466577048","0.0043052621428311495","0.0043052621428311495","0.0043052621428311495","0.0040638666444768505","0.0040638666444768505","0.0040638666444768505","0.003901585643082702","0.003901585643082702","0.003901585643082702"
"1466","0.003918787440246281","0.003918787440246281","0.003918787440246281","0.005618012752771999","0.005618012752771999","0.005618012752771999","0.0043139226181665435","0.0043139226181665435","0.0043139226181665435","0.004064735471426199","0.004064735471426199","0.004064735471426199","0.0038907117171523473","0.0038907117171523473","0.0038907117171523473"
"1467","0.00393414068336521","0.00393414068336521","0.00393414068336521","0.005620168424987544","0.005620168424987544","0.005620168424987544","0.004316553992490905","0.004316553992490905","0.004316553992490905","0.004062583817964575","0.004062583817964575","0.004062583817964575","0.00389514346170472","0.00389514346170472","0.00389514346170472"
"1468","0.003925174009054899","0.003925174009054899","0.003925174009054899","0.0056067619734676555","0.0056067619734676555","0.0056067619734676555","0.004308104233738656","0.004308104233738656","0.004308104233738656","0.004060183268544885","0.004060183268544885","0.004060183268544885","0.00389434783331429","0.00389434783331429","0.00389434783331429"
"1469","0.003924017898195113","0.003924017898195113","0.003924017898195113","0.005603509513700071","0.005603509513700071","0.005603509513700071","0.00430370546625151","0.00430370546625151","0.00430370546625151","0.004063756627147086","0.004063756627147086","0.004063756627147086","0.0038954998963163234","0.0038954998963163234","0.0038954998963163234"
