"Step","UnsupervisedLearning1 - Loss/val","UnsupervisedLearning1 - Loss/val__MIN","UnsupervisedLearning1 - Loss/val__MAX"
"4206","-13.0503548681736","-13.0503548681736","-13.0503548681736"
"4207","-13.051060289144516","-13.051060289144516","-13.051060289144516"
"4208","-13.05132880806923","-13.05132880806923","-13.05132880806923"
"4209","-13.05226656794548","-13.05226656794548","-13.05226656794548"
"4210","-13.052617102861404","-13.052617102861404","-13.052617102861404"
"4211","-13.052044749259949","-13.052044749259949","-13.052044749259949"
"4212","-13.051865577697754","-13.051865577697754","-13.051865577697754"
"4213","-13.052181452512741","-13.052181452512741","-13.052181452512741"
"4214","-13.051757991313934","-13.051757991313934","-13.051757991313934"
"4215","-13.054560214281082","-13.054560214281082","-13.054560214281082"
"4216","-13.054099678993225","-13.054099678993225","-13.054099678993225"
"4217","-13.052924126386642","-13.052924126386642","-13.052924126386642"
"4218","-13.04830527305603","-13.04830527305603","-13.04830527305603"
"4219","-13.052227824926376","-13.052227824926376","-13.052227824926376"
"4220","-13.053521901369095","-13.053521901369095","-13.053521901369095"
"4221","-13.052601099014282","-13.052601099014282","-13.052601099014282"
"4222","-13.051780819892883","-13.051780819892883","-13.051780819892883"
"4223","-13.052095592021942","-13.052095592021942","-13.052095592021942"
"4224","-13.053363174200058","-13.053363174200058","-13.053363174200058"
"4225","-13.053301632404327","-13.053301632404327","-13.053301632404327"
"4226","-13.054615437984467","-13.054615437984467","-13.054615437984467"
"4227","-13.054790586233139","-13.054790586233139","-13.054790586233139"
"4228","-13.053788632154465","-13.053788632154465","-13.053788632154465"
"4229","-13.053766518831253","-13.053766518831253","-13.053766518831253"
"4230","-13.052977859973907","-13.052977859973907","-13.052977859973907"
"4231","-13.054229766130447","-13.054229766130447","-13.054229766130447"
"4232","-13.054859399795532","-13.054859399795532","-13.054859399795532"
"4233","-13.05500704050064","-13.05500704050064","-13.05500704050064"
"4234","-13.05288615822792","-13.05288615822792","-13.05288615822792"
"4235","-13.050923705101013","-13.050923705101013","-13.050923705101013"
"4236","-13.052334487438202","-13.052334487438202","-13.052334487438202"
"4237","-13.051671117544174","-13.051671117544174","-13.051671117544174"
"4238","-13.05282947421074","-13.05282947421074","-13.05282947421074"
"4239","-13.053690910339355","-13.053690910339355","-13.053690910339355"
"4240","-13.055101692676544","-13.055101692676544","-13.055101692676544"
"4241","-13.055081009864807","-13.055081009864807","-13.055081009864807"
"4242","-13.053902834653854","-13.053902834653854","-13.053902834653854"
"4243","-13.051628112792969","-13.051628112792969","-13.051628112792969"
"4244","-13.052589654922485","-13.052589654922485","-13.052589654922485"
"4245","-13.054889529943466","-13.054889529943466","-13.054889529943466"
"4246","-13.054263353347778","-13.054263353347778","-13.054263353347778"
"4247","-13.054181784391403","-13.054181784391403","-13.054181784391403"
"4248","-13.053383529186249","-13.053383529186249","-13.053383529186249"
"4249","-13.05448979139328","-13.05448979139328","-13.05448979139328"
"4250","-13.053004831075668","-13.053004831075668","-13.053004831075668"
"4251","-13.054187953472137","-13.054187953472137","-13.054187953472137"
"4252","-13.055522918701172","-13.055522918701172","-13.055522918701172"
"4253","-13.054423034191132","-13.054423034191132","-13.054423034191132"
"4254","-13.051144361495972","-13.051144361495972","-13.051144361495972"
"4255","-13.048649191856384","-13.048649191856384","-13.048649191856384"
"4256","-13.050401002168655","-13.050401002168655","-13.050401002168655"
"4257","-13.052905976772308","-13.052905976772308","-13.052905976772308"
"4258","-13.054407835006714","-13.054407835006714","-13.054407835006714"
"4259","-13.053551465272903","-13.053551465272903","-13.053551465272903"
"4260","-13.05330827832222","-13.05330827832222","-13.05330827832222"
"4261","-13.053595244884491","-13.053595244884491","-13.053595244884491"
"4262","-13.055340617895126","-13.055340617895126","-13.055340617895126"
"4263","-13.052640080451965","-13.052640080451965","-13.052640080451965"
"4264","-13.053062200546265","-13.053062200546265","-13.053062200546265"
"4265","-13.052836805582047","-13.052836805582047","-13.052836805582047"
"4266","-13.053893566131592","-13.053893566131592","-13.053893566131592"
"4267","-13.054409056901932","-13.054409056901932","-13.054409056901932"
"4268","-13.054228574037552","-13.054228574037552","-13.054228574037552"
"4269","-13.056310087442398","-13.056310087442398","-13.056310087442398"
"4270","-13.052847623825073","-13.052847623825073","-13.052847623825073"
"4271","-13.05022543668747","-13.05022543668747","-13.05022543668747"
"4272","-13.054262101650238","-13.054262101650238","-13.054262101650238"
"4273","-13.053460001945496","-13.053460001945496","-13.053460001945496"
"4274","-13.050545245409012","-13.050545245409012","-13.050545245409012"
"4275","-13.05179089307785","-13.05179089307785","-13.05179089307785"
"4276","-13.05135953426361","-13.05135953426361","-13.05135953426361"
"4277","-13.053022146224976","-13.053022146224976","-13.053022146224976"
"4278","-13.052109718322754","-13.052109718322754","-13.052109718322754"
"4279","-13.053358972072601","-13.053358972072601","-13.053358972072601"
"4280","-13.053268492221832","-13.053268492221832","-13.053268492221832"
"4281","-13.054660767316818","-13.054660767316818","-13.054660767316818"
"4282","-13.052092045545578","-13.052092045545578","-13.052092045545578"
"4283","-13.052366077899933","-13.052366077899933","-13.052366077899933"
"4284","-13.051657140254974","-13.051657140254974","-13.051657140254974"
"4285","-13.052775710821152","-13.052775710821152","-13.052775710821152"
"4286","-13.054115116596222","-13.054115116596222","-13.054115116596222"
"4287","-13.052495628595352","-13.052495628595352","-13.052495628595352"
"4288","-13.053177237510681","-13.053177237510681","-13.053177237510681"
"4289","-13.051589697599411","-13.051589697599411","-13.051589697599411"
"4290","-13.052347034215927","-13.052347034215927","-13.052347034215927"
"4291","-13.052895665168762","-13.052895665168762","-13.052895665168762"
"4292","-13.05089646577835","-13.05089646577835","-13.05089646577835"
"4293","-13.052884966135025","-13.052884966135025","-13.052884966135025"
"4294","-13.052406668663025","-13.052406668663025","-13.052406668663025"
"4295","-13.053705900907516","-13.053705900907516","-13.053705900907516"
"4296","-13.05472457408905","-13.05472457408905","-13.05472457408905"
"4297","-13.054641157388687","-13.054641157388687","-13.054641157388687"
"4298","-13.056638956069946","-13.056638956069946","-13.056638956069946"
"4299","-13.052341282367706","-13.052341282367706","-13.052341282367706"
"4300","-13.053348183631897","-13.053348183631897","-13.053348183631897"
"4301","-13.0537930727005","-13.0537930727005","-13.0537930727005"
"4302","-13.055327117443085","-13.055327117443085","-13.055327117443085"
"4303","-13.054978132247925","-13.054978132247925","-13.054978132247925"
"4304","-13.053377270698547","-13.053377270698547","-13.053377270698547"
"4305","-13.053856313228607","-13.053856313228607","-13.053856313228607"
"4306","-13.052482068538666","-13.052482068538666","-13.052482068538666"
"4307","-13.056522756814957","-13.056522756814957","-13.056522756814957"
"4308","-13.054450124502182","-13.054450124502182","-13.054450124502182"
"4309","-13.055198758840561","-13.055198758840561","-13.055198758840561"
"4310","-13.054828882217407","-13.054828882217407","-13.054828882217407"
"4311","-13.054739147424698","-13.054739147424698","-13.054739147424698"
"4312","-13.054736316204071","-13.054736316204071","-13.054736316204071"
"4313","-13.054407089948654","-13.054407089948654","-13.054407089948654"
"4314","-13.054933339357376","-13.054933339357376","-13.054933339357376"
"4315","-13.054894477128983","-13.054894477128983","-13.054894477128983"
"4316","-13.054018199443817","-13.054018199443817","-13.054018199443817"
"4317","-13.052771538496017","-13.052771538496017","-13.052771538496017"
"4318","-13.049656212329865","-13.049656212329865","-13.049656212329865"
"4319","-13.05070897936821","-13.05070897936821","-13.05070897936821"
"4320","-13.050924479961395","-13.050924479961395","-13.050924479961395"
"4321","-13.052600860595703","-13.052600860595703","-13.052600860595703"
"4322","-13.052533507347107","-13.052533507347107","-13.052533507347107"
"4323","-13.05223497748375","-13.05223497748375","-13.05223497748375"
"4324","-13.053638994693756","-13.053638994693756","-13.053638994693756"
"4325","-13.05448779463768","-13.05448779463768","-13.05448779463768"
"4326","-13.055158406496048","-13.055158406496048","-13.055158406496048"
"4327","-13.055132806301117","-13.055132806301117","-13.055132806301117"
"4328","-13.052279084920883","-13.052279084920883","-13.052279084920883"
"4329","-13.056048542261124","-13.056048542261124","-13.056048542261124"
"4330","-13.055445820093155","-13.055445820093155","-13.055445820093155"
"4331","-13.053916603326797","-13.053916603326797","-13.053916603326797"
"4332","-13.05538734793663","-13.05538734793663","-13.05538734793663"
"4333","-13.055701494216919","-13.055701494216919","-13.055701494216919"
"4334","-13.057355374097824","-13.057355374097824","-13.057355374097824"
"4335","-13.056015878915787","-13.056015878915787","-13.056015878915787"
"4336","-13.056605845689774","-13.056605845689774","-13.056605845689774"
"4337","-13.055189609527588","-13.055189609527588","-13.055189609527588"
"4338","-13.055279016494751","-13.055279016494751","-13.055279016494751"
"4339","-13.054773062467575","-13.054773062467575","-13.054773062467575"
"4340","-13.05386021733284","-13.05386021733284","-13.05386021733284"
"4341","-13.055336087942123","-13.055336087942123","-13.055336087942123"
"4342","-13.055418491363525","-13.055418491363525","-13.055418491363525"
"4343","-13.052590191364288","-13.052590191364288","-13.052590191364288"
"4344","-13.055239588022232","-13.055239588022232","-13.055239588022232"
"4345","-13.053617268800735","-13.053617268800735","-13.053617268800735"
"4346","-13.054424911737442","-13.054424911737442","-13.054424911737442"
"4347","-13.054388403892517","-13.054388403892517","-13.054388403892517"
"4348","-13.053817838430405","-13.053817838430405","-13.053817838430405"
"4349","-13.05454072356224","-13.05454072356224","-13.05454072356224"
"4350","-13.05323725938797","-13.05323725938797","-13.05323725938797"
"4351","-13.055143117904663","-13.055143117904663","-13.055143117904663"
"4352","-13.054100126028061","-13.054100126028061","-13.054100126028061"
"4353","-13.054647475481033","-13.054647475481033","-13.054647475481033"
"4354","-13.054929256439209","-13.054929256439209","-13.054929256439209"
"4355","-13.053632825613022","-13.053632825613022","-13.053632825613022"
"4356","-13.05191519856453","-13.05191519856453","-13.05191519856453"
"4357","-13.054003477096558","-13.054003477096558","-13.054003477096558"
"4358","-13.054742872714996","-13.054742872714996","-13.054742872714996"
"4359","-13.053458452224731","-13.053458452224731","-13.053458452224731"
"4360","-13.053742319345474","-13.053742319345474","-13.053742319345474"
"4361","-13.053476214408875","-13.053476214408875","-13.053476214408875"
"4362","-13.0525281727314","-13.0525281727314","-13.0525281727314"
"4363","-13.051722526550293","-13.051722526550293","-13.051722526550293"
"4364","-13.05248737335205","-13.05248737335205","-13.05248737335205"
"4365","-13.051752150058746","-13.051752150058746","-13.051752150058746"
"4366","-13.051429778337479","-13.051429778337479","-13.051429778337479"
"4367","-13.051272809505463","-13.051272809505463","-13.051272809505463"
"4368","-13.050550371408463","-13.050550371408463","-13.050550371408463"
"4369","-13.053916722536087","-13.053916722536087","-13.053916722536087"
"4370","-13.050847709178925","-13.050847709178925","-13.050847709178925"
"4371","-13.05126205086708","-13.05126205086708","-13.05126205086708"
"4372","-13.04864239692688","-13.04864239692688","-13.04864239692688"
"4373","-13.051035791635513","-13.051035791635513","-13.051035791635513"
"4374","-13.050706088542938","-13.050706088542938","-13.050706088542938"
"4375","-13.04844081401825","-13.04844081401825","-13.04844081401825"
"4376","-13.048739165067673","-13.048739165067673","-13.048739165067673"
"4377","-13.049633830785751","-13.049633830785751","-13.049633830785751"
"4378","-13.049724727869034","-13.049724727869034","-13.049724727869034"
"4379","-13.051621466875076","-13.051621466875076","-13.051621466875076"
"4380","-13.053384602069855","-13.053384602069855","-13.053384602069855"
"4381","-13.053583443164825","-13.053583443164825","-13.053583443164825"
"4382","-13.05161726474762","-13.05161726474762","-13.05161726474762"
"4383","-13.053553998470306","-13.053553998470306","-13.053553998470306"
"4384","-13.055745333433151","-13.055745333433151","-13.055745333433151"
"4385","-13.054797768592834","-13.054797768592834","-13.054797768592834"
"4386","-13.053621619939804","-13.053621619939804","-13.053621619939804"
"4387","-13.052698642015457","-13.052698642015457","-13.052698642015457"
"4388","-13.05397042632103","-13.05397042632103","-13.05397042632103"
"4389","-13.051815569400787","-13.051815569400787","-13.051815569400787"
"4390","-13.053754806518555","-13.053754806518555","-13.053754806518555"
"4391","-13.052893191576004","-13.052893191576004","-13.052893191576004"
"4392","-13.05317273736","-13.05317273736","-13.05317273736"
"4393","-13.053379893302917","-13.053379893302917","-13.053379893302917"
"4394","-13.054580003023148","-13.054580003023148","-13.054580003023148"
"4395","-13.053499341011047","-13.053499341011047","-13.053499341011047"
"4396","-13.054089337587357","-13.054089337587357","-13.054089337587357"
"4397","-13.053246438503265","-13.053246438503265","-13.053246438503265"
"4398","-13.05306738615036","-13.05306738615036","-13.05306738615036"
"4399","-13.053589642047882","-13.053589642047882","-13.053589642047882"
"4400","-13.053076416254044","-13.053076416254044","-13.053076416254044"
"4401","-13.04990604519844","-13.04990604519844","-13.04990604519844"
"4402","-13.052612513303757","-13.052612513303757","-13.052612513303757"
"4403","-13.053033620119095","-13.053033620119095","-13.053033620119095"
"4404","-13.050165951251984","-13.050165951251984","-13.050165951251984"
"4405","-13.053785264492035","-13.053785264492035","-13.053785264492035"
"4406","-13.054585307836533","-13.054585307836533","-13.054585307836533"
"4407","-13.052787333726883","-13.052787333726883","-13.052787333726883"
"4408","-13.053939521312714","-13.053939521312714","-13.053939521312714"
"4409","-13.054191172122955","-13.054191172122955","-13.054191172122955"
"4410","-13.05522158741951","-13.05522158741951","-13.05522158741951"
"4411","-13.05111214518547","-13.05111214518547","-13.05111214518547"
"4412","-13.053733766078949","-13.053733766078949","-13.053733766078949"
"4413","-13.054922878742218","-13.054922878742218","-13.054922878742218"
"4414","-13.05326023697853","-13.05326023697853","-13.05326023697853"
"4415","-13.055670022964478","-13.055670022964478","-13.055670022964478"
"4416","-13.056174457073212","-13.056174457073212","-13.056174457073212"
"4417","-13.055321902036667","-13.055321902036667","-13.055321902036667"
"4418","-13.055085092782974","-13.055085092782974","-13.055085092782974"
"4419","-13.053118139505386","-13.053118139505386","-13.053118139505386"
"4420","-13.052365839481354","-13.052365839481354","-13.052365839481354"
"4421","-13.053031921386719","-13.053031921386719","-13.053031921386719"
"4422","-13.05684009194374","-13.05684009194374","-13.05684009194374"
"4423","-13.055833131074905","-13.055833131074905","-13.055833131074905"
"4424","-13.055426985025406","-13.055426985025406","-13.055426985025406"
"4425","-13.05703118443489","-13.05703118443489","-13.05703118443489"
"4426","-13.055497199296951","-13.055497199296951","-13.055497199296951"
"4427","-13.05537411570549","-13.05537411570549","-13.05537411570549"
"4428","-13.053845405578613","-13.053845405578613","-13.053845405578613"
"4429","-13.054054260253906","-13.054054260253906","-13.054054260253906"
"4430","-13.056022435426712","-13.056022435426712","-13.056022435426712"
"4431","-13.052794694900513","-13.052794694900513","-13.052794694900513"
"4432","-13.053679049015045","-13.053679049015045","-13.053679049015045"
"4433","-13.053038656711578","-13.053038656711578","-13.053038656711578"
"4434","-13.055722802877426","-13.055722802877426","-13.055722802877426"
"4435","-13.053333073854446","-13.053333073854446","-13.053333073854446"
"4436","-13.04922679066658","-13.04922679066658","-13.04922679066658"
"4437","-13.051982462406158","-13.051982462406158","-13.051982462406158"
"4438","-13.052986949682236","-13.052986949682236","-13.052986949682236"
"4439","-13.052370965480804","-13.052370965480804","-13.052370965480804"
"4440","-13.05376785993576","-13.05376785993576","-13.05376785993576"
"4441","-13.053140878677368","-13.053140878677368","-13.053140878677368"
"4442","-13.05383887887001","-13.05383887887001","-13.05383887887001"
"4443","-13.052923887968063","-13.052923887968063","-13.052923887968063"
"4444","-13.052663117647171","-13.052663117647171","-13.052663117647171"
"4445","-13.052016735076904","-13.052016735076904","-13.052016735076904"
"4446","-13.053157657384872","-13.053157657384872","-13.053157657384872"
"4447","-13.051611125469208","-13.051611125469208","-13.051611125469208"
"4448","-13.05134180188179","-13.05134180188179","-13.05134180188179"
"4449","-13.049450695514679","-13.049450695514679","-13.049450695514679"
"4450","-13.05160254240036","-13.05160254240036","-13.05160254240036"
"4451","-13.051451623439789","-13.051451623439789","-13.051451623439789"
"4452","-13.053512513637543","-13.053512513637543","-13.053512513637543"
"4453","-13.050502896308899","-13.050502896308899","-13.050502896308899"
"4454","-13.051449030637741","-13.051449030637741","-13.051449030637741"
"4455","-13.051327615976334","-13.051327615976334","-13.051327615976334"
"4456","-13.050417453050613","-13.050417453050613","-13.050417453050613"
"4457","-13.051422894001007","-13.051422894001007","-13.051422894001007"
"4458","-13.053558647632599","-13.053558647632599","-13.053558647632599"
"4459","-13.05159467458725","-13.05159467458725","-13.05159467458725"
"4460","-13.051104247570038","-13.051104247570038","-13.051104247570038"
"4461","-13.051258862018585","-13.051258862018585","-13.051258862018585"
"4462","-13.052649676799774","-13.052649676799774","-13.052649676799774"
"4463","-13.051552802324295","-13.051552802324295","-13.051552802324295"
"4464","-13.050509810447693","-13.050509810447693","-13.050509810447693"
"4465","-13.05126604437828","-13.05126604437828","-13.05126604437828"
"4466","-13.051986545324326","-13.051986545324326","-13.051986545324326"
"4467","-13.052129715681076","-13.052129715681076","-13.052129715681076"
"4468","-13.050292819738388","-13.050292819738388","-13.050292819738388"
"4469","-13.051829099655151","-13.051829099655151","-13.051829099655151"
"4470","-13.052540630102158","-13.052540630102158","-13.052540630102158"
"4471","-13.053759843111038","-13.053759843111038","-13.053759843111038"
"4472","-13.052681386470795","-13.052681386470795","-13.052681386470795"
"4473","-13.053124010562897","-13.053124010562897","-13.053124010562897"
"4474","-13.053004115819931","-13.053004115819931","-13.053004115819931"
"4475","-13.052404046058655","-13.052404046058655","-13.052404046058655"
"4476","-13.051962226629257","-13.051962226629257","-13.051962226629257"
"4477","-13.051233857870102","-13.051233857870102","-13.051233857870102"
"4478","-13.053262382745743","-13.053262382745743","-13.053262382745743"
"4479","-13.054879426956177","-13.054879426956177","-13.054879426956177"
"4480","-13.05565431714058","-13.05565431714058","-13.05565431714058"
"4481","-13.055983185768127","-13.055983185768127","-13.055983185768127"
"4482","-13.057103902101517","-13.057103902101517","-13.057103902101517"
"4483","-13.053585529327393","-13.053585529327393","-13.053585529327393"
"4484","-13.056929767131805","-13.056929767131805","-13.056929767131805"
"4485","-13.056160151958466","-13.056160151958466","-13.056160151958466"
"4486","-13.055968403816223","-13.055968403816223","-13.055968403816223"
"4487","-13.052312701940536","-13.052312701940536","-13.052312701940536"
"4488","-13.05581659078598","-13.05581659078598","-13.05581659078598"
"4489","-13.055393695831299","-13.055393695831299","-13.055393695831299"
"4490","-13.054548114538193","-13.054548114538193","-13.054548114538193"
"4491","-13.055357813835144","-13.055357813835144","-13.055357813835144"
"4492","-13.05285793542862","-13.05285793542862","-13.05285793542862"
"4493","-13.054539203643799","-13.054539203643799","-13.054539203643799"
"4494","-13.054706901311874","-13.054706901311874","-13.054706901311874"
"4495","-13.052118003368378","-13.052118003368378","-13.052118003368378"
"4496","-13.051927894353867","-13.051927894353867","-13.051927894353867"
"4497","-13.053894072771072","-13.053894072771072","-13.053894072771072"
"4498","-13.051068753004074","-13.051068753004074","-13.051068753004074"
"4499","-13.050903737545013","-13.050903737545013","-13.050903737545013"
"4500","-13.05221077799797","-13.05221077799797","-13.05221077799797"
"4501","-13.049074232578278","-13.049074232578278","-13.049074232578278"
"4502","-13.048962384462357","-13.048962384462357","-13.048962384462357"
"4503","-13.052057147026062","-13.052057147026062","-13.052057147026062"
"4504","-13.05190858244896","-13.05190858244896","-13.05190858244896"
"4505","-13.052147060632706","-13.052147060632706","-13.052147060632706"
"4506","-13.053354412317276","-13.053354412317276","-13.053354412317276"
"4507","-13.054410934448242","-13.054410934448242","-13.054410934448242"
"4508","-13.052212089300156","-13.052212089300156","-13.052212089300156"
"4509","-13.053870052099228","-13.053870052099228","-13.053870052099228"
"4510","-13.050037860870361","-13.050037860870361","-13.050037860870361"
"4511","-13.049537688493729","-13.049537688493729","-13.049537688493729"
"4512","-13.049425035715103","-13.049425035715103","-13.049425035715103"
"4513","-13.053064674139023","-13.053064674139023","-13.053064674139023"
"4514","-13.053499102592468","-13.053499102592468","-13.053499102592468"
"4515","-13.054200917482376","-13.054200917482376","-13.054200917482376"
"4516","-13.05349025130272","-13.05349025130272","-13.05349025130272"
"4517","-13.05459213256836","-13.05459213256836","-13.05459213256836"
"4518","-13.053649753332138","-13.053649753332138","-13.053649753332138"
"4519","-13.053353071212769","-13.053353071212769","-13.053353071212769"
"4520","-13.055962949991226","-13.055962949991226","-13.055962949991226"
"4521","-13.054289847612381","-13.054289847612381","-13.054289847612381"
"4522","-13.053904473781586","-13.053904473781586","-13.053904473781586"
"4523","-13.055313348770142","-13.055313348770142","-13.055313348770142"
"4524","-13.055576801300049","-13.055576801300049","-13.055576801300049"
"4525","-13.050052791833878","-13.050052791833878","-13.050052791833878"
"4526","-13.05527749657631","-13.05527749657631","-13.05527749657631"
"4527","-13.054933220148087","-13.054933220148087","-13.054933220148087"
"4528","-13.053256958723068","-13.053256958723068","-13.053256958723068"
"4529","-13.051347732543945","-13.051347732543945","-13.051347732543945"
"4530","-13.05385622382164","-13.05385622382164","-13.05385622382164"
"4531","-13.055825054645538","-13.055825054645538","-13.055825054645538"
"4532","-13.055248409509659","-13.055248409509659","-13.055248409509659"
"4533","-13.052595615386963","-13.052595615386963","-13.052595615386963"
"4534","-13.051241725683212","-13.051241725683212","-13.051241725683212"
"4535","-13.051881283521652","-13.051881283521652","-13.051881283521652"
"4536","-13.051668405532837","-13.051668405532837","-13.051668405532837"
"4537","-13.052125364542007","-13.052125364542007","-13.052125364542007"
"4538","-13.052497833967209","-13.052497833967209","-13.052497833967209"
"4539","-13.05230888724327","-13.05230888724327","-13.05230888724327"
"4540","-13.051864266395569","-13.051864266395569","-13.051864266395569"
"4541","-13.052368521690369","-13.052368521690369","-13.052368521690369"
"4542","-13.053491532802582","-13.053491532802582","-13.053491532802582"
"4543","-13.052389055490494","-13.052389055490494","-13.052389055490494"
"4544","-13.052592903375626","-13.052592903375626","-13.052592903375626"
"4545","-13.054761528968811","-13.054761528968811","-13.054761528968811"
"4546","-13.054753512144089","-13.054753512144089","-13.054753512144089"
"4547","-13.054124116897583","-13.054124116897583","-13.054124116897583"
"4548","-13.055068165063858","-13.055068165063858","-13.055068165063858"
"4549","-13.051741898059845","-13.051741898059845","-13.051741898059845"
"4550","-13.054188221693039","-13.054188221693039","-13.054188221693039"
"4551","-13.05541068315506","-13.05541068315506","-13.05541068315506"
"4552","-13.055035561323166","-13.055035561323166","-13.055035561323166"
"4553","-13.052700072526932","-13.052700072526932","-13.052700072526932"
"4554","-13.053317159414291","-13.053317159414291","-13.053317159414291"
"4555","-13.056824773550034","-13.056824773550034","-13.056824773550034"
"4556","-13.05571249127388","-13.05571249127388","-13.05571249127388"
"4557","-13.053875625133514","-13.053875625133514","-13.053875625133514"
"4558","-13.053816944360733","-13.053816944360733","-13.053816944360733"
"4559","-13.052215695381165","-13.052215695381165","-13.052215695381165"
"4560","-13.05104210972786","-13.05104210972786","-13.05104210972786"
"4561","-13.053873091936111","-13.053873091936111","-13.053873091936111"
"4562","-13.054760754108429","-13.054760754108429","-13.054760754108429"
"4563","-13.05363816022873","-13.05363816022873","-13.05363816022873"
"4564","-13.051958739757538","-13.051958739757538","-13.051958739757538"
"4565","-13.05361270904541","-13.05361270904541","-13.05361270904541"
"4566","-13.05192056298256","-13.05192056298256","-13.05192056298256"
"4567","-13.054294496774673","-13.054294496774673","-13.054294496774673"
"4568","-13.053606063127518","-13.053606063127518","-13.053606063127518"
"4569","-13.054031163454056","-13.054031163454056","-13.054031163454056"
"4570","-13.054630160331726","-13.054630160331726","-13.054630160331726"
"4571","-13.05146062374115","-13.05146062374115","-13.05146062374115"
"4572","-13.05128476023674","-13.05128476023674","-13.05128476023674"
"4573","-13.052986651659012","-13.052986651659012","-13.052986651659012"
"4574","-13.054048866033554","-13.054048866033554","-13.054048866033554"
"4575","-13.053063601255417","-13.053063601255417","-13.053063601255417"
"4576","-13.052323758602142","-13.052323758602142","-13.052323758602142"
"4577","-13.050637811422348","-13.050637811422348","-13.050637811422348"
"4578","-13.046685993671417","-13.046685993671417","-13.046685993671417"
"4579","-13.051577985286713","-13.051577985286713","-13.051577985286713"
"4580","-13.051147431135178","-13.051147431135178","-13.051147431135178"
"4581","-13.052333444356918","-13.052333444356918","-13.052333444356918"
"4582","-13.054466933012009","-13.054466933012009","-13.054466933012009"
"4583","-13.053927183151245","-13.053927183151245","-13.053927183151245"
"4584","-13.054011523723602","-13.054011523723602","-13.054011523723602"
"4585","-13.051934123039246","-13.051934123039246","-13.051934123039246"
"4586","-13.05197075009346","-13.05197075009346","-13.05197075009346"
"4587","-13.053317248821259","-13.053317248821259","-13.053317248821259"
"4588","-13.053046852350235","-13.053046852350235","-13.053046852350235"
"4589","-13.05392238497734","-13.05392238497734","-13.05392238497734"
"4590","-13.05320855975151","-13.05320855975151","-13.05320855975151"
"4591","-13.053114980459213","-13.053114980459213","-13.053114980459213"
"4592","-13.048894941806793","-13.048894941806793","-13.048894941806793"
"4593","-13.050875872373581","-13.050875872373581","-13.050875872373581"
"4594","-13.052931874990463","-13.052931874990463","-13.052931874990463"
"4595","-13.05312842130661","-13.05312842130661","-13.05312842130661"
"4596","-13.051527082920074","-13.051527082920074","-13.051527082920074"
"4597","-13.051806807518005","-13.051806807518005","-13.051806807518005"
"4598","-13.051445692777634","-13.051445692777634","-13.051445692777634"
"4599","-13.052338063716888","-13.052338063716888","-13.052338063716888"
"4600","-13.05422168970108","-13.05422168970108","-13.05422168970108"
"4601","-13.053191602230072","-13.053191602230072","-13.053191602230072"
"4602","-13.054272323846817","-13.054272323846817","-13.054272323846817"
"4603","-13.052689105272293","-13.052689105272293","-13.052689105272293"
"4604","-13.055311739444733","-13.055311739444733","-13.055311739444733"
"4605","-13.056088596582413","-13.056088596582413","-13.056088596582413"
"4606","-13.056324273347855","-13.056324273347855","-13.056324273347855"
"4607","-13.05648946762085","-13.05648946762085","-13.05648946762085"
"4608","-13.05704516172409","-13.05704516172409","-13.05704516172409"
"4609","-13.054778009653091","-13.054778009653091","-13.054778009653091"
"4610","-13.055686712265015","-13.055686712265015","-13.055686712265015"
"4611","-13.056522846221924","-13.056522846221924","-13.056522846221924"
"4612","-13.05087035894394","-13.05087035894394","-13.05087035894394"
"4613","-13.055719763040543","-13.055719763040543","-13.055719763040543"
"4614","-13.055502593517303","-13.055502593517303","-13.055502593517303"
"4615","-13.056051462888718","-13.056051462888718","-13.056051462888718"
"4616","-13.053694874048233","-13.053694874048233","-13.053694874048233"
"4617","-13.052040189504623","-13.052040189504623","-13.052040189504623"
"4618","-13.054788321256638","-13.054788321256638","-13.054788321256638"
"4619","-13.05479982495308","-13.05479982495308","-13.05479982495308"
"4620","-13.055814236402512","-13.055814236402512","-13.055814236402512"
"4621","-13.055405139923096","-13.055405139923096","-13.055405139923096"
"4622","-13.052283138036728","-13.052283138036728","-13.052283138036728"
"4623","-13.055359482765198","-13.055359482765198","-13.055359482765198"
"4624","-13.05520224571228","-13.05520224571228","-13.05520224571228"
"4625","-13.052931606769562","-13.052931606769562","-13.052931606769562"
"4626","-13.05681300163269","-13.05681300163269","-13.05681300163269"
"4627","-13.057127326726913","-13.057127326726913","-13.057127326726913"
"4628","-13.056411474943161","-13.056411474943161","-13.056411474943161"
"4629","-13.056223839521408","-13.056223839521408","-13.056223839521408"
"4630","-13.053774535655975","-13.053774535655975","-13.053774535655975"
"4631","-13.057514727115631","-13.057514727115631","-13.057514727115631"
"4632","-13.054728299379349","-13.054728299379349","-13.054728299379349"
"4633","-13.054297715425491","-13.054297715425491","-13.054297715425491"
"4634","-13.05247277021408","-13.05247277021408","-13.05247277021408"
"4635","-13.053167164325714","-13.053167164325714","-13.053167164325714"
"4636","-13.051953226327896","-13.051953226327896","-13.051953226327896"
"4637","-13.054325073957443","-13.054325073957443","-13.054325073957443"
"4638","-13.053689062595367","-13.053689062595367","-13.053689062595367"
"4639","-13.054783076047897","-13.054783076047897","-13.054783076047897"
"4640","-13.053548604249954","-13.053548604249954","-13.053548604249954"
