"Step","UnsupervisedLearning1 - Loss/train","UnsupervisedLearning1 - Loss/train__MIN","UnsupervisedLearning1 - Loss/train__MAX"
"6832","-13.031480878591537","-13.031480878591537","-13.031480878591537"
"6833","-13.032634496688843","-13.032634496688843","-13.032634496688843"
"6834","-13.030758678913116","-13.030758678913116","-13.030758678913116"
"6835","-13.029266119003296","-13.029266119003296","-13.029266119003296"
"6836","-13.03140714764595","-13.03140714764595","-13.03140714764595"
"6837","-13.031704058249792","-13.031704058249792","-13.031704058249792"
"6838","-13.02959763010343","-13.02959763010343","-13.02959763010343"
"6839","-13.030259062846502","-13.030259062846502","-13.030259062846502"
"6840","-13.030689189831415","-13.030689189831415","-13.030689189831415"
"6841","-13.030944267908732","-13.030944267908732","-13.030944267908732"
"6842","-13.030604471762976","-13.030604471762976","-13.030604471762976"
"6843","-13.030468086401621","-13.030468086401621","-13.030468086401621"
"6844","-13.029741525650024","-13.029741525650024","-13.029741525650024"
"6845","-13.029612302780151","-13.029612302780151","-13.029612302780151"
"6846","-13.029437830050787","-13.029437830050787","-13.029437830050787"
"6847","-13.03071125348409","-13.03071125348409","-13.03071125348409"
"6848","-13.030426184336344","-13.030426184336344","-13.030426184336344"
"6849","-13.031678309043249","-13.031678309043249","-13.031678309043249"
"6850","-13.031468758980433","-13.031468758980433","-13.031468758980433"
"6851","-13.029690235853195","-13.029690235853195","-13.029690235853195"
"6852","-13.0287564098835","-13.0287564098835","-13.0287564098835"
"6853","-13.029166867335638","-13.029166867335638","-13.029166867335638"
"6854","-13.029000908136368","-13.029000908136368","-13.029000908136368"
"6855","-13.029891699552536","-13.029891699552536","-13.029891699552536"
"6856","-13.031128952900568","-13.031128952900568","-13.031128952900568"
"6857","-13.031061093012491","-13.031061093012491","-13.031061093012491"
"6858","-13.029752631982168","-13.029752631982168","-13.029752631982168"
"6859","-13.029917965332666","-13.029917965332666","-13.029917965332666"
"6860","-13.029940376679102","-13.029940376679102","-13.029940376679102"
"6861","-13.03049886226654","-13.03049886226654","-13.03049886226654"
"6862","-13.029813677072525","-13.029813677072525","-13.029813677072525"
"6863","-13.030370702346167","-13.030370702346167","-13.030370702346167"
"6864","-13.030515929063162","-13.030515929063162","-13.030515929063162"
"6865","-13.030892372131348","-13.030892372131348","-13.030892372131348"
"6866","-13.030621161063513","-13.030621161063513","-13.030621161063513"
"6867","-13.030227780342102","-13.030227780342102","-13.030227780342102"
"6868","-13.03088120619456","-13.03088120619456","-13.03088120619456"
"6869","-13.030507882436117","-13.030507882436117","-13.030507882436117"
"6870","-13.03056181470553","-13.03056181470553","-13.03056181470553"
"6871","-13.029384732246399","-13.029384732246399","-13.029384732246399"
"6872","-13.029954383770624","-13.029954383770624","-13.029954383770624"
"6873","-13.02928058306376","-13.02928058306376","-13.02928058306376"
"6874","-13.03018327554067","-13.03018327554067","-13.03018327554067"
"6875","-13.027862936258316","-13.027862936258316","-13.027862936258316"
"6876","-13.028331299622854","-13.028331299622854","-13.028331299622854"
"6877","-13.029227485259375","-13.029227485259375","-13.029227485259375"
"6878","-13.030313700437546","-13.030313700437546","-13.030313700437546"
"6879","-13.029146432876587","-13.029146432876587","-13.029146432876587"
"6880","-13.02877382437388","-13.02877382437388","-13.02877382437388"
"6881","-13.030456672112146","-13.030456672112146","-13.030456672112146"
"6882","-13.0317642390728","-13.0317642390728","-13.0317642390728"
"6883","-13.031780511140823","-13.031780511140823","-13.031780511140823"
"6884","-13.031432698170343","-13.031432698170343","-13.031432698170343"
"6885","-13.031876107056936","-13.031876107056936","-13.031876107056936"
"6886","-13.031594296296438","-13.031594296296438","-13.031594296296438"
"6887","-13.031996856133143","-13.031996856133143","-13.031996856133143"
"6888","-13.030735790729523","-13.030735790729523","-13.030735790729523"
"6889","-13.029772927363714","-13.029772927363714","-13.029772927363714"
"6890","-13.028478225072226","-13.028478225072226","-13.028478225072226"
"6891","-13.028107265631357","-13.028107265631357","-13.028107265631357"
"6892","-13.027882913748423","-13.027882913748423","-13.027882913748423"
"6893","-13.02815854549408","-13.02815854549408","-13.02815854549408"
"6894","-13.027278741200766","-13.027278741200766","-13.027278741200766"
"6895","-13.030751009782156","-13.030751009782156","-13.030751009782156"
"6896","-13.02949571609497","-13.02949571609497","-13.02949571609497"
"6897","-13.030569384495417","-13.030569384495417","-13.030569384495417"
"6898","-13.030169198910395","-13.030169198910395","-13.030169198910395"
"6899","-13.030013481775919","-13.030013481775919","-13.030013481775919"
"6900","-13.031331638495127","-13.031331638495127","-13.031331638495127"
"6901","-13.031792471806208","-13.031792471806208","-13.031792471806208"
"6902","-13.031946152448654","-13.031946152448654","-13.031946152448654"
"6903","-13.031857331593832","-13.031857331593832","-13.031857331593832"
"6904","-13.032068202892939","-13.032068202892939","-13.032068202892939"
"6905","-13.030514260133108","-13.030514260133108","-13.030514260133108"
"6906","-13.030601153771082","-13.030601153771082","-13.030601153771082"
"6907","-13.030754188696543","-13.030754188696543","-13.030754188696543"
"6908","-13.032183835903803","-13.032183835903803","-13.032183835903803"
"6909","-13.032065778970718","-13.032065778970718","-13.032065778970718"
"6910","-13.031324734290441","-13.031324734290441","-13.031324734290441"
"6911","-13.03100680311521","-13.03100680311521","-13.03100680311521"
"6912","-13.0311345855395","-13.0311345855395","-13.0311345855395"
"6913","-13.029746621847153","-13.029746621847153","-13.029746621847153"
"6914","-13.029630730549494","-13.029630730549494","-13.029630730549494"
"6915","-13.030781030654907","-13.030781030654907","-13.030781030654907"
"6916","-13.028379698594412","-13.028379698594412","-13.028379698594412"
"6917","-13.029387583335241","-13.029387583335241","-13.029387583335241"
"6918","-13.029163827498754","-13.029163827498754","-13.029163827498754"
"6919","-13.029734989007315","-13.029734989007315","-13.029734989007315"
"6920","-13.028714170058569","-13.028714170058569","-13.028714170058569"
"6921","-13.029089679320654","-13.029089679320654","-13.029089679320654"
"6922","-13.028336157401403","-13.028336157401403","-13.028336157401403"
"6923","-13.029875576496124","-13.029875576496124","-13.029875576496124"
"6924","-13.03027312954267","-13.03027312954267","-13.03027312954267"
"6925","-13.028461456298828","-13.028461456298828","-13.028461456298828"
"6926","-13.028942912817001","-13.028942912817001","-13.028942912817001"
"6927","-13.027199745178223","-13.027199745178223","-13.027199745178223"
"6928","-13.028853386640549","-13.028853386640549","-13.028853386640549"
"6929","-13.02983570098877","-13.02983570098877","-13.02983570098877"
"6930","-13.029629667599997","-13.029629667599997","-13.029629667599997"
"6931","-13.031244923671087","-13.031244923671087","-13.031244923671087"
"6932","-13.030440588792166","-13.030440588792166","-13.030440588792166"
"6933","-13.030717025200525","-13.030717025200525","-13.030717025200525"
"6934","-13.029184152682623","-13.029184152682623","-13.029184152682623"
"6935","-13.028631856044134","-13.028631856044134","-13.028631856044134"
"6936","-13.031392852465311","-13.031392852465311","-13.031392852465311"
"6937","-13.03101028005282","-13.03101028005282","-13.03101028005282"
"6938","-13.029341399669647","-13.029341399669647","-13.029341399669647"
"6939","-13.028900096813837","-13.028900096813837","-13.028900096813837"
"6940","-13.02955816189448","-13.02955816189448","-13.02955816189448"
"6941","-13.028927206993103","-13.028927206993103","-13.028927206993103"
"6942","-13.030191123485565","-13.030191123485565","-13.030191123485565"
"6943","-13.029506176710129","-13.029506176710129","-13.029506176710129"
"6944","-13.030722031990686","-13.030722031990686","-13.030722031990686"
"6945","-13.030110249916712","-13.030110249916712","-13.030110249916712"
"6946","-13.030829896529516","-13.030829896529516","-13.030829896529516"
"6947","-13.030433038870493","-13.030433038870493","-13.030433038870493"
"6948","-13.030771891276041","-13.030771891276041","-13.030771891276041"
"6949","-13.030126839876175","-13.030126839876175","-13.030126839876175"
"6950","-13.030124793450037","-13.030124793450037","-13.030124793450037"
"6951","-13.030016233523687","-13.030016233523687","-13.030016233523687"
"6952","-13.029964903990427","-13.029964903990427","-13.029964903990427"
"6953","-13.029760748147964","-13.029760748147964","-13.029760748147964"
"6954","-13.030744473139444","-13.030744473139444","-13.030744473139444"
"6955","-13.030566165844599","-13.030566165844599","-13.030566165844599"
"6956","-13.030816406011581","-13.030816406011581","-13.030816406011581"
"6957","-13.031232188145319","-13.031232188145319","-13.031232188145319"
"6958","-13.031886657079061","-13.031886657079061","-13.031886657079061"
"6959","-13.032572825749716","-13.032572825749716","-13.032572825749716"
"6960","-13.032780567804972","-13.032780567804972","-13.032780567804972"
"6961","-13.032779763142267","-13.032779763142267","-13.032779763142267"
"6962","-13.031998723745346","-13.031998723745346","-13.031998723745346"
"6963","-13.032092968622843","-13.032092968622843","-13.032092968622843"
"6964","-13.030812869469324","-13.030812869469324","-13.030812869469324"
"6965","-13.032440473635992","-13.032440473635992","-13.032440473635992"
"6966","-13.03247449795405","-13.03247449795405","-13.03247449795405"
"6967","-13.032014985879263","-13.032014985879263","-13.032014985879263"
"6968","-13.031875352064768","-13.031875352064768","-13.031875352064768"
"6969","-13.031746218601862","-13.031746218601862","-13.031746218601862"
"6970","-13.031969418128332","-13.031969418128332","-13.031969418128332"
"6971","-13.031984140475592","-13.031984140475592","-13.031984140475592"
"6972","-13.03099517027537","-13.03099517027537","-13.03099517027537"
"6973","-13.031644900639852","-13.031644900639852","-13.031644900639852"
"6974","-13.032250712315241","-13.032250712315241","-13.032250712315241"
"6975","-13.031278630097708","-13.031278630097708","-13.031278630097708"
"6976","-13.031322717666626","-13.031322717666626","-13.031322717666626"
"6977","-13.03135171532631","-13.03135171532631","-13.03135171532631"
"6978","-13.031024515628815","-13.031024515628815","-13.031024515628815"
"6979","-13.029897938172022","-13.029897938172022","-13.029897938172022"
"6980","-13.031193484862646","-13.031193484862646","-13.031193484862646"
"6981","-13.031572759151459","-13.031572759151459","-13.031572759151459"
"6982","-13.031089633703232","-13.031089633703232","-13.031089633703232"
"6983","-13.031150887409845","-13.031150887409845","-13.031150887409845"
"6984","-13.03038881222407","-13.03038881222407","-13.03038881222407"
"6985","-13.031956126292547","-13.031956126292547","-13.031956126292547"
"6986","-13.03174133102099","-13.03174133102099","-13.03174133102099"
"6987","-13.032303720712662","-13.032303720712662","-13.032303720712662"
"6988","-13.031578381856283","-13.031578381856283","-13.031578381856283"
"6989","-13.029980738957724","-13.029980738957724","-13.029980738957724"
"6990","-13.028714229663214","-13.028714229663214","-13.028714229663214"
"6991","-13.028747856616974","-13.028747856616974","-13.028747856616974"
"6992","-13.02893822391828","-13.02893822391828","-13.02893822391828"
"6993","-13.029166946808497","-13.029166946808497","-13.029166946808497"
"6994","-13.029447664817175","-13.029447664817175","-13.029447664817175"
"6995","-13.030291110277176","-13.030291110277176","-13.030291110277176"
"6996","-13.031690547863642","-13.031690547863642","-13.031690547863642"
"6997","-13.032109985748926","-13.032109985748926","-13.032109985748926"
"6998","-13.03186865647634","-13.03186865647634","-13.03186865647634"
"6999","-13.031539460023245","-13.031539460023245","-13.031539460023245"
"7000","-13.032457133134207","-13.032457133134207","-13.032457133134207"
"7001","-13.03215311964353","-13.03215311964353","-13.03215311964353"
"7002","-13.031417856613794","-13.031417856613794","-13.031417856613794"
"7003","-13.031700025002161","-13.031700025002161","-13.031700025002161"
"7004","-13.031412074963251","-13.031412074963251","-13.031412074963251"
"7005","-13.030033985773722","-13.030033985773722","-13.030033985773722"
"7006","-13.028685371081034","-13.028685371081034","-13.028685371081034"
"7007","-13.029770841201147","-13.029770841201147","-13.029770841201147"
"7008","-13.031355967124304","-13.031355967124304","-13.031355967124304"
"7009","-13.030777821938196","-13.030777821938196","-13.030777821938196"
"7010","-13.030371258656183","-13.030371258656183","-13.030371258656183"
"7011","-13.031027098496756","-13.031027098496756","-13.031027098496756"
"7012","-13.031850437323252","-13.031850437323252","-13.031850437323252"
"7013","-13.032317648331324","-13.032317648331324","-13.032317648331324"
"7014","-13.031408160924911","-13.031408160924911","-13.031408160924911"
"7015","-13.031127164761225","-13.031127164761225","-13.031127164761225"
"7016","-13.03107425570488","-13.03107425570488","-13.03107425570488"
"7017","-13.031292339166006","-13.031292339166006","-13.031292339166006"
"7018","-13.03150662779808","-13.03150662779808","-13.03150662779808"
"7019","-13.031208823124567","-13.031208823124567","-13.031208823124567"
"7020","-13.03019505739212","-13.03019505739212","-13.03019505739212"
"7021","-13.029646237691244","-13.029646237691244","-13.029646237691244"
"7022","-13.03137249747912","-13.03137249747912","-13.03137249747912"
"7023","-13.031839072704315","-13.031839072704315","-13.031839072704315"
"7024","-13.03152925769488","-13.03152925769488","-13.03152925769488"
"7025","-13.031776835521063","-13.031776835521063","-13.031776835521063"
"7026","-13.030844628810883","-13.030844628810883","-13.030844628810883"
"7027","-13.031362315018972","-13.031362315018972","-13.031362315018972"
"7028","-13.031892945369085","-13.031892945369085","-13.031892945369085"
"7029","-13.031649082899094","-13.031649082899094","-13.031649082899094"
"7030","-13.031510690848032","-13.031510690848032","-13.031510690848032"
"7031","-13.03227984905243","-13.03227984905243","-13.03227984905243"
"7032","-13.032302409410477","-13.032302409410477","-13.032302409410477"
"7033","-13.032688756783804","-13.032688756783804","-13.032688756783804"
"7034","-13.033687680959702","-13.033687680959702","-13.033687680959702"
"7035","-13.032980054616928","-13.032980054616928","-13.032980054616928"
"7036","-13.032034635543823","-13.032034635543823","-13.032034635543823"
"7037","-13.03248506784439","-13.03248506784439","-13.03248506784439"
"7038","-13.033055623372396","-13.033055623372396","-13.033055623372396"
"7039","-13.032859971125921","-13.032859971125921","-13.032859971125921"
"7040","-13.0323546230793","-13.0323546230793","-13.0323546230793"
"7041","-13.031777650117874","-13.031777650117874","-13.031777650117874"
"7042","-13.033005475997925","-13.033005475997925","-13.033005475997925"
"7043","-13.032352864742279","-13.032352864742279","-13.032352864742279"
"7044","-13.032547066609064","-13.032547066609064","-13.032547066609064"
"7045","-13.032879541317621","-13.032879541317621","-13.032879541317621"
"7046","-13.032865653435389","-13.032865653435389","-13.032865653435389"
"7047","-13.032935301462809","-13.032935301462809","-13.032935301462809"
"7048","-13.032994240522385","-13.032994240522385","-13.032994240522385"
"7049","-13.033218562602997","-13.033218562602997","-13.033218562602997"
"7050","-13.033039023478826","-13.033039023478826","-13.033039023478826"
"7051","-13.032156626383463","-13.032156626383463","-13.032156626383463"
"7052","-13.03272075454394","-13.03272075454394","-13.03272075454394"
"7053","-13.033206224441528","-13.033206224441528","-13.033206224441528"
"7054","-13.032523612181345","-13.032523612181345","-13.032523612181345"
"7055","-13.032107472419739","-13.032107472419739","-13.032107472419739"
"7056","-13.031018644571304","-13.031018644571304","-13.031018644571304"
"7057","-13.032387485106787","-13.032387485106787","-13.032387485106787"
"7058","-13.032427569230398","-13.032427569230398","-13.032427569230398"
"7059","-13.031750172376633","-13.031750172376633","-13.031750172376633"
"7060","-13.032275468111038","-13.032275468111038","-13.032275468111038"
"7061","-13.03437739610672","-13.03437739610672","-13.03437739610672"
"7062","-13.034319370985031","-13.034319370985031","-13.034319370985031"
"7063","-13.033562749624252","-13.033562749624252","-13.033562749624252"
"7064","-13.032501816749573","-13.032501816749573","-13.032501816749573"
"7065","-13.032353013753891","-13.032353013753891","-13.032353013753891"
"7066","-13.03201695283254","-13.03201695283254","-13.03201695283254"
"7067","-13.031324903170267","-13.031324903170267","-13.031324903170267"
"7068","-13.030278454224268","-13.030278454224268","-13.030278454224268"
"7069","-13.030972013870874","-13.030972013870874","-13.030972013870874"
"7070","-13.031048685312271","-13.031048685312271","-13.031048685312271"
"7071","-13.032180945078531","-13.032180945078531","-13.032180945078531"
"7072","-13.032184233268103","-13.032184233268103","-13.032184233268103"
"7073","-13.032783915599188","-13.032783915599188","-13.032783915599188"
"7074","-13.031494786341986","-13.031494786341986","-13.031494786341986"
"7075","-13.029316594203314","-13.029316594203314","-13.029316594203314"
"7076","-13.029975811640421","-13.029975811640421","-13.029975811640421"
"7077","-13.029799918333689","-13.029799918333689","-13.029799918333689"
"7078","-13.029836624860764","-13.029836624860764","-13.029836624860764"
"7079","-13.02978578209877","-13.02978578209877","-13.02978578209877"
"7080","-13.030390699704489","-13.030390699704489","-13.030390699704489"
"7081","-13.031337022781372","-13.031337022781372","-13.031337022781372"
"7082","-13.03151281674703","-13.03151281674703","-13.03151281674703"
"7083","-13.03319396575292","-13.03319396575292","-13.03319396575292"
"7084","-13.032334357500076","-13.032334357500076","-13.032334357500076"
"7085","-13.032753944396973","-13.032753944396973","-13.032753944396973"
"7086","-13.031518816947937","-13.031518816947937","-13.031518816947937"
"7087","-13.03178521990776","-13.03178521990776","-13.03178521990776"
"7088","-13.032189548015594","-13.032189548015594","-13.032189548015594"
"7089","-13.032437374194464","-13.032437374194464","-13.032437374194464"
"7090","-13.031078984340033","-13.031078984340033","-13.031078984340033"
"7091","-13.031941612561544","-13.031941612561544","-13.031941612561544"
"7092","-13.03180788954099","-13.03180788954099","-13.03180788954099"
"7093","-13.032006214062372","-13.032006214062372","-13.032006214062372"
"7094","-13.032094895839691","-13.032094895839691","-13.032094895839691"
"7095","-13.033432493607203","-13.033432493607203","-13.033432493607203"
"7096","-13.033766766389212","-13.033766766389212","-13.033766766389212"
"7097","-13.032849967479706","-13.032849967479706","-13.032849967479706"
"7098","-13.032771120468775","-13.032771120468775","-13.032771120468775"
"7099","-13.031930853923162","-13.031930853923162","-13.031930853923162"
"7100","-13.032229046026865","-13.032229046026865","-13.032229046026865"
"7101","-13.032536109288534","-13.032536109288534","-13.032536109288534"
"7102","-13.033396661281586","-13.033396661281586","-13.033396661281586"
"7103","-13.032804548740387","-13.032804548740387","-13.032804548740387"
"7104","-13.03338917096456","-13.03338917096456","-13.03338917096456"
"7105","-13.033251961072287","-13.033251961072287","-13.033251961072287"
"7106","-13.03225106994311","-13.03225106994311","-13.03225106994311"
"7107","-13.033225377400717","-13.033225377400717","-13.033225377400717"
"7108","-13.03265838821729","-13.03265838821729","-13.03265838821729"
"7109","-13.031719168027243","-13.031719168027243","-13.031719168027243"
"7110","-13.03231238325437","-13.03231238325437","-13.03231238325437"
"7111","-13.03196961681048","-13.03196961681048","-13.03196961681048"
"7112","-13.032572557528814","-13.032572557528814","-13.032572557528814"
"7113","-13.031154404083887","-13.031154404083887","-13.031154404083887"
"7114","-13.03122173746427","-13.03122173746427","-13.03122173746427"
"7115","-13.031724582115809","-13.031724582115809","-13.031724582115809"
"7116","-13.032423267761866","-13.032423267761866","-13.032423267761866"
"7117","-13.03233888745308","-13.03233888745308","-13.03233888745308"
"7118","-13.031905283530554","-13.031905283530554","-13.031905283530554"
"7119","-13.032976259787878","-13.032976259787878","-13.032976259787878"
"7120","-13.033376624186834","-13.033376624186834","-13.033376624186834"
"7121","-13.034003535906473","-13.034003535906473","-13.034003535906473"
"7122","-13.033306429783503","-13.033306429783503","-13.033306429783503"
"7123","-13.033279597759247","-13.033279597759247","-13.033279597759247"
"7124","-13.032864103714624","-13.032864103714624","-13.032864103714624"
"7125","-13.03349788983663","-13.03349788983663","-13.03349788983663"
"7126","-13.03286960721016","-13.03286960721016","-13.03286960721016"
"7127","-13.032516211271286","-13.032516211271286","-13.032516211271286"
"7128","-13.032753884792328","-13.032753884792328","-13.032753884792328"
"7129","-13.033188045024872","-13.033188045024872","-13.033188045024872"
"7130","-13.0322893957297","-13.0322893957297","-13.0322893957297"
"7131","-13.03186383843422","-13.03186383843422","-13.03186383843422"
"7132","-13.032492061456045","-13.032492061456045","-13.032492061456045"
"7133","-13.031511555115381","-13.031511555115381","-13.031511555115381"
"7134","-13.031884769598642","-13.031884769598642","-13.031884769598642"
"7135","-13.033656775951385","-13.033656775951385","-13.033656775951385"
"7136","-13.032772491375605","-13.032772491375605","-13.032772491375605"
"7137","-13.032297958930334","-13.032297958930334","-13.032297958930334"
"7138","-13.031348198652267","-13.031348198652267","-13.031348198652267"
"7139","-13.030956973632177","-13.030956973632177","-13.030956973632177"
"7140","-13.031535426775614","-13.031535426775614","-13.031535426775614"
"7141","-13.030717611312866","-13.030717611312866","-13.030717611312866"
"7142","-13.031739473342896","-13.031739473342896","-13.031739473342896"
"7143","-13.031067828337351","-13.031067828337351","-13.031067828337351"
"7144","-13.029819627602896","-13.029819627602896","-13.029819627602896"
"7145","-13.029052297274271","-13.029052297274271","-13.029052297274271"
"7146","-13.030356456836065","-13.030356456836065","-13.030356456836065"
"7147","-13.031220148007074","-13.031220148007074","-13.031220148007074"
"7148","-13.03108381231626","-13.03108381231626","-13.03108381231626"
"7149","-13.031472166379293","-13.031472166379293","-13.031472166379293"
"7150","-13.032974988222122","-13.032974988222122","-13.032974988222122"
"7151","-13.032647838195166","-13.032647838195166","-13.032647838195166"
"7152","-13.033399015665054","-13.033399015665054","-13.033399015665054"
"7153","-13.033201058705648","-13.033201058705648","-13.033201058705648"
"7154","-13.032407343387604","-13.032407343387604","-13.032407343387604"
"7155","-13.032344311475754","-13.032344311475754","-13.032344311475754"
"7156","-13.030705253283182","-13.030705253283182","-13.030705253283182"
"7157","-13.030564904212952","-13.030564904212952","-13.030564904212952"
"7158","-13.03055003285408","-13.03055003285408","-13.03055003285408"
"7159","-13.031307369470596","-13.031307369470596","-13.031307369470596"
"7160","-13.031473775704702","-13.031473775704702","-13.031473775704702"
"7161","-13.03181517124176","-13.03181517124176","-13.03181517124176"
"7162","-13.032326251268387","-13.032326251268387","-13.032326251268387"
"7163","-13.03169596195221","-13.03169596195221","-13.03169596195221"
"7164","-13.030754317839941","-13.030754317839941","-13.030754317839941"
"7165","-13.032009661197662","-13.032009661197662","-13.032009661197662"
"7166","-13.031922866900763","-13.031922866900763","-13.031922866900763"
"7167","-13.0330870449543","-13.0330870449543","-13.0330870449543"
"7168","-13.032465398311615","-13.032465398311615","-13.032465398311615"
"7169","-13.031531125307083","-13.031531125307083","-13.031531125307083"
"7170","-13.03152647614479","-13.03152647614479","-13.03152647614479"
"7171","-13.031382660071055","-13.031382660071055","-13.031382660071055"
"7172","-13.030758460362753","-13.030758460362753","-13.030758460362753"
"7173","-13.03084965546926","-13.03084965546926","-13.03084965546926"
"7174","-13.030062387386957","-13.030062387386957","-13.030062387386957"
"7175","-13.03137582540512","-13.03137582540512","-13.03137582540512"
"7176","-13.030094067255655","-13.030094067255655","-13.030094067255655"
"7177","-13.02973915139834","-13.02973915139834","-13.02973915139834"
"7178","-13.029532998800278","-13.029532998800278","-13.029532998800278"
"7179","-13.030952711900076","-13.030952711900076","-13.030952711900076"
"7180","-13.03065193692843","-13.03065193692843","-13.03065193692843"
"7181","-13.029567201932272","-13.029567201932272","-13.029567201932272"
"7182","-13.029598494370779","-13.029598494370779","-13.029598494370779"
"7183","-13.028711289167404","-13.028711289167404","-13.028711289167404"
"7184","-13.02892647186915","-13.02892647186915","-13.02892647186915"
"7185","-13.028964042663574","-13.028964042663574","-13.028964042663574"
"7186","-13.029155959685644","-13.029155959685644","-13.029155959685644"
"7187","-13.028778046369553","-13.028778046369553","-13.028778046369553"
"7188","-13.027793218692144","-13.027793218692144","-13.027793218692144"
"7189","-13.028364568948746","-13.028364568948746","-13.028364568948746"
"7190","-13.030062437057495","-13.030062437057495","-13.030062437057495"
"7191","-13.030764867862066","-13.030764867862066","-13.030764867862066"
"7192","-13.0289526283741","-13.0289526283741","-13.0289526283741"
"7193","-13.030424604813257","-13.030424604813257","-13.030424604813257"
"7194","-13.030516485373179","-13.030516485373179","-13.030516485373179"
"7195","-13.030021766821543","-13.030021766821543","-13.030021766821543"
"7196","-13.03037511308988","-13.03037511308988","-13.03037511308988"
"7197","-13.030594756205877","-13.030594756205877","-13.030594756205877"
"7198","-13.031262050072351","-13.031262050072351","-13.031262050072351"
"7199","-13.030708839495977","-13.030708839495977","-13.030708839495977"
"7200","-13.03097078204155","-13.03097078204155","-13.03097078204155"
"7201","-13.030859371026358","-13.030859371026358","-13.030859371026358"
"7202","-13.031163195768992","-13.031163195768992","-13.031163195768992"
"7203","-13.030948052803675","-13.030948052803675","-13.030948052803675"
"7204","-13.032202194134394","-13.032202194134394","-13.032202194134394"
"7205","-13.032583038012186","-13.032583038012186","-13.032583038012186"
"7206","-13.032708326975504","-13.032708326975504","-13.032708326975504"
"7207","-13.031166960795721","-13.031166960795721","-13.031166960795721"
"7208","-13.031028270721436","-13.031028270721436","-13.031028270721436"
"7209","-13.030282388130823","-13.030282388130823","-13.030282388130823"
"7210","-13.032018373409906","-13.032018373409906","-13.032018373409906"
"7211","-13.030979533990225","-13.030979533990225","-13.030979533990225"
"7212","-13.03151715795199","-13.03151715795199","-13.03151715795199"
"7213","-13.03102421760559","-13.03102421760559","-13.03102421760559"
"7214","-13.032302528619766","-13.032302528619766","-13.032302528619766"
"7215","-13.03202254573504","-13.03202254573504","-13.03202254573504"
"7216","-13.03261587023735","-13.03261587023735","-13.03261587023735"
"7217","-13.032410363356272","-13.032410363356272","-13.032410363356272"
"7218","-13.03134799003601","-13.03134799003601","-13.03134799003601"
"7219","-13.031169583400091","-13.031169583400091","-13.031169583400091"
"7220","-13.031484017769495","-13.031484017769495","-13.031484017769495"
"7221","-13.03092709183693","-13.03092709183693","-13.03092709183693"
"7222","-13.030030657847723","-13.030030657847723","-13.030030657847723"
"7223","-13.029955834150314","-13.029955834150314","-13.029955834150314"
"7224","-13.029603372017542","-13.029603372017542","-13.029603372017542"
"7225","-13.028767983118692","-13.028767983118692","-13.028767983118692"
"7226","-13.030929456154505","-13.030929456154505","-13.030929456154505"
"7227","-13.0315642952919","-13.0315642952919","-13.0315642952919"
"7228","-13.031107306480408","-13.031107306480408","-13.031107306480408"
"7229","-13.030779868364334","-13.030779868364334","-13.030779868364334"
"7230","-13.031699051459631","-13.031699051459631","-13.031699051459631"
"7231","-13.032241632541021","-13.032241632541021","-13.032241632541021"
"7232","-13.0317802131176","-13.0317802131176","-13.0317802131176"
"7233","-13.03243194023768","-13.03243194023768","-13.03243194023768"
"7234","-13.031934271256128","-13.031934271256128","-13.031934271256128"
"7235","-13.03094545006752","-13.03094545006752","-13.03094545006752"
"7236","-13.032219429810842","-13.032219429810842","-13.032219429810842"
"7237","-13.032120287418365","-13.032120287418365","-13.032120287418365"
"7238","-13.030633489290873","-13.030633489290873","-13.030633489290873"
"7239","-13.030431310335794","-13.030431310335794","-13.030431310335794"
"7240","-13.031609614690145","-13.031609614690145","-13.031609614690145"
"7241","-13.031107236941656","-13.031107236941656","-13.031107236941656"
"7242","-13.030140231053034","-13.030140231053034","-13.030140231053034"
"7243","-13.031175762414932","-13.031175762414932","-13.031175762414932"
"7244","-13.031412581602732","-13.031412581602732","-13.031412581602732"
"7245","-13.032226721445719","-13.032226721445719","-13.032226721445719"
"7246","-13.031327495972315","-13.031327495972315","-13.031327495972315"
"7247","-13.030426104863485","-13.030426104863485","-13.030426104863485"
"7248","-13.031028558810553","-13.031028558810553","-13.031028558810553"
"7249","-13.029210388660431","-13.029210388660431","-13.029210388660431"
"7250","-13.030374228954315","-13.030374228954315","-13.030374228954315"
"7251","-13.03143584728241","-13.03143584728241","-13.03143584728241"
"7252","-13.031609545151392","-13.031609545151392","-13.031609545151392"
"7253","-13.031079341967901","-13.031079341967901","-13.031079341967901"
"7254","-13.031115174293518","-13.031115174293518","-13.031115174293518"
"7255","-13.031078646580378","-13.031078646580378","-13.031078646580378"
"7256","-13.03147366642952","-13.03147366642952","-13.03147366642952"
"7257","-13.032415866851807","-13.032415866851807","-13.032415866851807"
"7258","-13.032585948705673","-13.032585948705673","-13.032585948705673"
"7259","-13.032845129569372","-13.032845129569372","-13.032845129569372"
"7260","-13.031366447607676","-13.031366447607676","-13.031366447607676"
"7261","-13.030342847108841","-13.030342847108841","-13.030342847108841"
"7262","-13.030317415793737","-13.030317415793737","-13.030317415793737"
"7263","-13.0299740533034","-13.0299740533034","-13.0299740533034"
"7264","-13.028583834568659","-13.028583834568659","-13.028583834568659"
"7265","-13.029886464277903","-13.029886464277903","-13.029886464277903"
"7266","-13.030575583378473","-13.030575583378473","-13.030575583378473"
